,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
BUTANOYLCOA[c],0.008547008547008548,0.36424130986778736,0.0,0.0006213184288340159,0.027559407190792345,0.0
C10ACYLACPFAS[c],0.004748338081671416,0.32890185521202703,0.0005833369524820721,0.0004213459078976726,0.01740492627466978,0.0007171208077302512
C12ACYLACPFAS[c],0.004748338081671416,0.32890185521202703,0.0005833369524820721,0.00042422730531785775,0.01740492627466978,0.0007171208077302512
C14ACYLACPFAS[c],0.004748338081671416,0.32890185521202703,0.0005833369524820721,0.00042431851032757737,0.01740492627466978,0.0007171208077302512
C16ACYLACPFAS[c],0.006647673314339981,0.32900720494143515,0.0006249930065430404,0.00042796165010185205,0.017784950866571794,0.0007690804864325034
C18ACYLACPFAS[c],0.006647673314339981,0.32900720494143515,0.0005983906731127512,0.00042232890744837526,0.017756437790639335,0.0007392554266820824
C20ACYLACPFAS[c],0.006647673314339981,0.32890185521202703,0.0006148098284820498,0.0004213543960274436,0.01740492630484542,0.000756127838619436
C22ACYLACPFAS[c],0.006647673314339981,0.32890185521202703,0.0006140378545724896,0.0004213003053928128,0.017404926274669785,0.000755630802053536
C24ACYLACPFAS[c],0.006647673314339981,0.32890185521202703,0.0006148098284820498,0.0004213003053928128,0.01740492627466978,0.000756127838619436
C26ACYLACPFAS[c],0.004748338081671416,0.32890185521202703,3.299636270624844e-05,0.0004213003053928128,0.01740492627466978,3.9796916026342734e-05
C2ACYLACPFAS[c],0.003798670465337132,0.3067066270012423,0.00020835052497212105,0.0005843011680395243,0.005471531282827057,0.0004974019549431463
C4ACYLACPFAS[c],0.004748338081671416,0.32890185521202703,0.0005833369524820721,0.00042662895997468175,0.017404925248913454,0.0007171208077302512
C6ACYLACPFAS[c],0.004748338081671416,0.32890185521202703,0.0005833369524820721,0.00042431851032757737,0.017404926274669694,0.0007171208077302512
C78MYCOLATEACP[c],0.008547008547008548,0.29024032038066133,0.0009645896789242904,0.0016998398916881507,0.01007432546763083,0.0008977984923274321
C78MYCOLATEPP[c],0.006647673314339981,0.23035669294172692,0.0002784532055367286,0.000984874641334674,0.00041199778388690715,0.0003086275016330561
C8ACYLACPFAS[c],0.006647673314339981,0.32890185521202703,0.0007071503526739956,0.00042431851032757737,0.01740492627466978,0.0009250596088249451
CAASP[c],0.005698005698005698,0.3430729772301805,0.00013658346633715166,0.00046217348926283795,0.013824523742133546,0.00011215612129418958
CADA[c],0.009496676163342831,0.3287965729280283,0.0,0.0006059945408640121,0.01727099547315644,0.0
CADA[e],0.009496676163342831,0.3287965729280283,0.0,0.0006059945408640121,0.01727099547315644,0.0
CAIR[c],0.004748338081671416,0.32239814621065926,6.005224952056808e-05,0.000635374430355761,0.007854416102295071,9.131430410123554e-05
CAL[c],0.003798670465337132,0.2543735744990491,0.00019721917330977015,0.0002787910253688323,0.000451391502202814,0.000167842562148563
CAP[c],0.006647673314339981,0.35456006000247164,4.500204257837449e-05,0.00041915624996797905,0.018791863124889858,8.290032582385762e-05
CA[c],0.005698005698005698,0.32837611695241703,0.0,0.00046618214748222515,0.013815406639176221,0.0
CA[e],0.005698005698005698,0.32837611695241703,0.0,0.00046618214748222515,0.013815406639176221,0.0
CBHCAP[c],0.006647673314339981,0.34193092337788294,0.0001719699730552583,0.0004070284213088925,0.012015466423182691,0.00021768934103671544
CCHOL[c],0.006647673314339981,0.32964072330781785,7.225276127253928e-05,0.00046049613014975406,0.020440595581891915,9.26709960062069e-05
CD131E19CPC51ACYLACP[c],0.003798670465337132,0.28179986113227995,1.9909577000669258e-05,0.0003684615007034348,0.002066988935102328,3.5760303240235646e-05
CD131E19CPC53ACYLACP[c],0.003798670465337132,0.28179986113227995,1.9909577000669258e-05,0.0003681699460927192,0.002066988935102328,3.5760303240235646e-05
CD131E19CPC55ACYLACP[c],0.003798670465337132,0.28179986113227995,1.9909577000669258e-05,0.0003681631901660733,0.002066988935102328,3.5760303240235646e-05
CD21931EC50ACYLACP[c],0.003798670465337132,0.2949068314175023,9.172432228960034e-05,0.0004612270886366181,0.004844239878959804,0.00014451136652235088
CD21931EC52ACYLACP[c],0.003798670465337132,0.2949068314175023,9.172432228960033e-05,0.0004605758097496807,0.004844239878959804,0.00014451136652235088
CD21931EC54ACYLACP[c],0.003798670465337132,0.2949068314175023,9.172432228960034e-05,0.0004605663858242681,0.004844239878959804,0.0001445113665223509
CD21937EC56ACYLACP[c],0.003798670465337132,0.2949068314175023,2.6794058727820128e-05,0.0004605663858242681,0.004844239878959804,4.250334309480911e-05
CD21937EC58ACYLACP[c],0.003798670465337132,0.2949068314175023,2.7368292684676252e-05,0.0005198292745749959,0.004844239878959804,4.29547060303292e-05
CD37MHC57ACYLACP[c],0.004748338081671416,0.34261524143667793,0.00018934570691251634,0.0004612021441866499,0.013593815331216504,0.00031730814367062784
CD37MHC59ACYLACP[c],0.007597340930674264,0.34261524143667793,0.000738631352563067,0.0004864307347104584,0.013593815331216504,0.000985300702095285
CD37MHMC58ACYLACP[c],0.003798670465337132,0.2779113890225001,1.3023003081283062e-05,0.00036833972332631136,0.00240491750973628,1.2740793528710724e-05
CD37MHMC60ACYLACP[c],0.003798670465337132,0.27783621688589677,2.031133209840434e-06,0.0002549401303175395,0.00240491750973628,2.2568146776004823e-06
CD37MKC59ACYLACP[c],0.003798670465337132,0.2950762694131458,8.309498592473381e-05,0.0004840468767058651,0.004697042914181599,0.00012006254084834566
CDPDG[c],0.019943019943019943,0.38057076466363854,0.0021334813596430237,0.0014676877522722875,0.03595868847139192,0.0020043686441771277
CDPMDE[c],0.003798670465337132,0.28296432336836375,0.0001410383188746466,0.00036816282706389876,0.0019467813402380873,0.00018552174133942595
CDP[c],0.006647673314339981,0.30533902908060656,6.631020923384347e-06,0.00033095969214909604,0.006328839014993083,8.895073850713895e-06
CD[c],0.005698005698005698,0.3543154514753916,0.0,0.00040936563929711706,0.01763594730592698,0.0
CD[e],0.005698005698005698,0.3543154514753916,0.0,0.00040936563929711706,0.01763594730592698,0.0
CELB[c],0.003798670465337132,0.3544377135359422,1.3380727023966732e-06,0.00033439279994805754,0.016954815503965753,1.5437920693151122e-06
CELB[e],0.002849002849002849,0.0,0.0,0.00014466204422118638,1.7498718307595784e-23,0.0
CHOL4EN3ONE[c],0.005698005698005698,0.3174167162630286,8.353902879021458e-05,0.00039532150768271663,0.00977022131613443,8.535792866229092e-05
CHOLC3COA[c],0.003798670465337132,0.3188949064971004,4.504348507639559e-05,0.0004546790218174003,0.00804713494041986,6.603883945103487e-05
CHOLC5COA[c],0.003798670465337132,0.3188949064971004,3.2857525506779674e-05,0.00045513965755902315,0.008047148206970153,5.522676273274783e-05
CHOLC8COA[c],0.004748338081671416,0.33048921937810827,4.620513806817477e-05,0.0004901356529870799,0.014001973801652683,7.71469529390949e-05
CHOLENEC3COA[c],0.005698005698005698,0.34284395655112165,0.0006901905304239082,0.0005726163441228825,0.012922893086764068,0.0007166838938539489
CHOLENEC5COA[c],0.005698005698005698,0.3427295608365567,0.0007059752728358018,0.0005506785088694708,0.012922893600188117,0.000732020850285573
CHOLENEC8COA[c],0.005698005698005698,0.3427295608365567,0.0007058248185239617,0.000566711059157143,0.013153218900991005,0.000732020850285573
CHOLESTEROL[c],0.006647673314339981,0.3543154514753916,0.0001892668808055807,0.00033439279994805754,0.016954815503965753,0.0002381053130511952
CHOLESTEROL[e],0.002849002849002849,0.0,0.0,0.00014466204422118638,1.7498718307595784e-23,0.0
CHOLP[c],0.008547008547008548,0.39339735497018785,0.0013290202913539622,0.0011338209671509767,0.03956757245652899,0.0013385286339434124
CHOL[c],0.009496676163342831,0.3774937500283574,9.538449102712546e-05,0.0012182252967528574,0.0298921764281532,0.00010754087278367171
CHOL[e],0.005698005698005698,0.35419327373350357,0.0,0.000500491592205881,0.01810930675527078,0.0
CHOR[c],0.009496676163342831,0.2449118964776253,0.002045132297434842,0.0004592132200594563,0.0005096080502076904,0.002162214695196913
CISACONITATE[c],0.005698005698005698,0.3427295608365567,1.5026054492326848e-06,0.0003739170596354128,0.012960568144902741,3.701176071264791e-06
CISDELTA3DODECANOYLCOA[c],0.005698005698005698,0.36411219206918133,0.0009382895090013805,0.0006771574923336044,0.027332244869214053,0.0009388349058818007
CISDELTA5TETRADECANOYLCOA[c],0.009496676163342831,0.36411219206918133,2.708177613120579e-06,0.0006562911212677844,0.027584619280198223,2.708177613120579e-06
CITR[c],0.008547008547008548,0.34399212787245825,0.0019617681282526277,0.000764660989606765,0.013864570948399539,0.0020227734667602228
CITR[e],0.001899335232668566,0.25519515374587837,0.0,0.0003072112795114905,0.0005354661307181394,0.0
CIT[c],0.01234567901234568,0.361294581015533,0.00020025896947753382,0.0008204759787905271,0.025095902944654986,0.00022132400942373256
CIT[e],0.005698005698005698,0.35480500650333696,0.0,0.00039309700802440077,0.017924036467292615,0.0
CKC60MEROACYLACP[c],0.004748338081671416,0.28179986113227995,0.00013761553803564395,0.00037818831948890214,0.0020613054544342414,0.00013083829359705998
CKC60MEROACYLAMP[c],0.007597340930674264,0.35456006000247164,0.0001818398293300463,0.00040067216442954564,0.017034414723303724,0.00019038410466942705
CL[c],0.005698005698005698,0.3543154514753916,0.0,0.00040936563929711706,0.01763594730592698,0.0
CL[e],0.005698005698005698,0.3543154514753916,0.0,0.00040936563929711706,0.01763594730592698,0.0
