,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
3hc46acylACP_c,0.004780114722753346,0.3295120315053579,0.0011014627300303494,0.0003675510460343324,0.014801227795382085,0.0010811116876705083
3hc48acylACP_c,0.004780114722753346,0.3295120315053579,0.0011014627300303494,0.0003675510460343324,0.014801227795382085,0.0010811116876705083
3hc4acylACPFAS_c,0.004780114722753346,0.32940522047407583,0.0011015237203298423,0.00038691124971540686,0.014770769493162465,0.0010811116876705083
3hc50acylACP_c,0.004780114722753346,0.3295120315053579,0.0011014627300303494,0.0003675510460343324,0.014801227795382085,0.0010811116876705083
3hc52acylACP_c,0.004780114722753346,0.32940522047407583,0.0011014627300303494,0.00034220985864544197,0.014801227795382085,0.0010811116876705083
3hc54acylACP_c,0.004780114722753346,0.32940522047407583,0.0011014627300303494,0.00034193507261035834,0.014801227795382085,0.0010811116876705083
3hc56acylACP_c,0.004780114722753346,0.32940522047407583,0.0011014627300303494,0.0003419310553413108,0.014801227795382085,0.0010811116876705083
3hc58acylACP_c,0.004780114722753346,0.32940522047407583,0.001101157778532885,0.0003419310553413108,0.014801227795382085,0.0010808067361730439
3hc6acylACPFAS_c,0.004780114722753346,0.32940522047407583,0.0011015237203298423,0.000375098579220201,0.014771479716119985,0.0010811116876705083
3hc8acylACPFAS_c,0.004780114722753346,0.32940522047407583,0.0011016136674982461,0.00037496575547185565,0.014771479716177538,0.0010812946585689867
3hsa_c,0.0038240917782026767,0.24755544583739925,0.0009379088256012885,0.0005134576727094104,0.0007866844936288198,0.0009380308062002739
3mb2coa_c,0.004780114722753346,0.255844689114432,3.083557266250547e-05,0.000292336773439182,0.0009791501300712483,2.41829320776689e-05
ivcoa_c,0.0076481835564053535,0.3188625996744663,0.0003448813782757462,0.0006313320741537444,0.009585165560846473,0.0004518483763728807
3mbdhl_c,0.0076481835564053535,0.3196650220706272,2.1508301851064033e-05,0.0007451343162464583,0.011424849173590646,1.8866862634824113e-05
5odhf2a_c,0.0038240917782026767,0.3214853227341107,0.0,0.0009968346615407922,0.007542558120053609,0.0
3pg_c,0.01147227533460803,0.344013238037415,0.0005137726758949602,0.0011344583681257303,0.01838623611703224,0.0005332214021383085
pser_c,0.0076481835564053535,0.3109593345050563,3.467605172703235e-05,0.0006007811551669016,0.008823127289626493,3.07523354938277e-05
3psme_c,0.0038240917782026767,0.27674703299633,0.000512983412615664,0.0003683620100434244,0.0014266030609924431,0.0008260304380406478
49dsha_c,0.0038240917782026767,0.27667168667642905,0.0009399912086839734,0.0005413005590698766,0.002517642159484905,0.0009407753696774529
4cml_c,0.0038240917782026767,0.3214853227341107,0.0,0.0009968346615407922,0.007542558120053609,0.0
4hoxoh_c,0.0038240917782026767,0.3443629634573107,0.0018898534729176867,0.0006399909917767148,0.011985760607555598,0.0018885442936967542
4hba_c,0.005736137667304015,0.3108353345148169,0.0009441298361495603,0.001583102099220711,0.008047015550960138,0.0009441298361495603
4hba_e,0.0019120458891013384,0.23647695129291355,0.0,0.0014439754155408206,0.0003070591535978093,0.0
2h34hppr_c,0.014340344168260038,0.32686236898119136,0.0003616612955450862,0.0005841944655849936,0.01576472256321689,0.0005181883009652503
4m3k911dhc33acylACP_c,0.0038240917782026767,0.2642952159070283,1.043898016376354e-05,0.00024955776490341033,0.0018478175335588224,1.3537668262434288e-05
4m3k911dhc33oate_c,0.0038240917782026767,0.3438968206979776,0.0012878886280048769,0.00034618729990881455,0.01161222606638844,0.0013316665295403402
4m3k911dhc35acylACP_c,0.0038240917782026767,0.2642952159070283,1.043898016376354e-05,0.0002495526298895869,0.0018478175351119162,1.3537668262434288e-05
4m3k911dhc35oate_c,0.0038240917782026767,0.3438968206979776,0.0012878886280048769,0.00034618528302409255,0.011612226066447672,0.0013316665295403402
4oxsal_c,0.0076481835564053535,0.3217907236106789,6.975963435139081e-05,0.0007917347808713227,0.01313913982065582,0.00013063491786263436
4ppcys_c,0.004780114722753346,0.2811884629669408,0.001017288200958838,0.0004174606259439335,0.0035798798445783,0.0010244641283893932
pan4p_c,0.0028680688336520073,0.21896468544764575,2.2336224256584556e-05,0.00032259069060535235,0.0001366094465676371,2.248799471301232e-05
4ppan_c,0.004780114722753346,0.3009224474866816,9.572771610251505e-05,0.0003835364600371959,0.0051765673632061795,0.0001848006074633827
57dhc28acylACP_c,0.008604206500956023,0.3298328806110107,6.099029949286565e-06,0.00038515527093298187,0.01987675474712093,6.403981446750894e-06
57dhc30acylACP_c,0.008604206500956023,0.3298328806110107,6.099029949286565e-06,0.00038501153544722604,0.01987675581417473,6.403981446750894e-06
5aop_c,0.008604206500956023,0.30021125706426116,0.001973320923446135,0.0009465962487403218,0.007409808512471769,0.001956524886244621
dad_5_c,0.008604206500956023,0.34565139631378367,5.805811517343978e-05,0.0008926631931866623,0.017455034486439897,4.552394994416572e-05
glucys_c,0.010516252390057362,0.35556861622201674,2.006259851739002e-07,0.0012935601145780478,0.0325597983735208,3.0495149746432845e-07
5mta_c,0.008604206500956023,0.34506455183786894,0.0002610467985967392,0.0009442846088134341,0.014766137601892907,0.0002951480939999814
5mtr_c,0.005736137667304015,0.34459650904120853,0.0,0.0007566091773251512,0.013994584530116967,0.0
5ohhipcoa_c,0.0076481835564053535,0.3593405605242305,0.000663277996021409,0.0008050708972084254,0.03173816205757916,0.0006311866127454329
5ohhip_c,0.005736137667304015,0.3298328806110107,2.8960051674581784e-06,0.0003725943452403026,0.018452574313400163,2.861461551206947e-06
5oxpro_c,0.010516252390057362,0.38654054970046553,1.9575203971006048e-05,0.0015042784378522527,0.04333517154843246,1.4970052875524008e-05
dann_c,0.005736137667304015,0.3297258615063348,0.00027433719351444144,0.0003978783760406962,0.013007638337616112,0.0002793050765275771
8aonn_c,0.0038240917782026767,0.2921837565159643,6.058369749624655e-06,0.0003680000189511571,0.0037269730920151296,1.0063399416322831e-05
9hdcecoa_c,0.019120458891013385,0.3769343861878798,0.0014467988283929673,0.0011800952446049879,0.03366374018753245,0.0015827386370431927
hdcea_c,0.0076481835564053535,0.357193358580852,0.0018800259818675838,0.0006222219552730275,0.017815370235511573,0.0018800259818675838
hdcea_e,0.0019120458891013384,0.2622490593967804,0.0,0.00027754777944644354,0.0006797706022278085,0.0
ocdcea_c,0.0076481835564053535,0.35694243244205265,0.0019321488027742167,0.0005900332577054217,0.017072889023008426,0.0019700629114939128
ocdcea_e,0.0019120458891013384,0.26211377486781634,0.0,0.0002706887620855993,0.0006514369856490166,0.0
ocdce9coa_c,0.015296367112810707,0.3325311207992552,0.0012118089280155747,0.000839530915730362,0.014233078367366144,0.0013036024623896915
