Rv1207	GO:0046656;GO:0046677;GO:0004156
Rv1210	GO:0006284;GO:0008725
Rv1212c	GO:0016740;GO:0009058
Rv1220c	GO:0008171
Rv1218c	GO:0016887;GO:0005524
Rv1219c	GO:0006350;GO:0003700;GO:0006355
Rv1219c	GO:0006350;GO:0003700;GO:0006355
Rv1219c	GO:0006350;GO:0003700;GO:0006355
Rv1224	GO:0005886;GO:0009306;GO:0043953;GO:0008565;GO:0055085;GO:0016021
Rv1226c	GO:0016021
Rv1227c	GO:0016021
Rv1229c	GO:0005524
Rv1230c	GO:0003700;GO:0006355
Rv1234	GO:0016021
Rv1236	GO:0005886;GO:0006810;GO:0005215;GO:0016021
Rv1237	GO:0005886;GO:0006810;GO:0005215;GO:0016021
Rv1300	GO:0006479;GO:0008276;GO:0003676
Rv1495	GO:0003677
Rv1239c	GO:0006824;GO:0016021;GO:0015095;GO:0015693;GO:0055085;GO:0015087
Rv1240	GO:0006096;GO:0006108;GO:0055114;GO:0006099;GO:0030060
Rv1244	GO:0006810;GO:0005215
Rv1508A	GO:0019673;GO:0005622;GO:0008446
Rv1253	GO:0008026;GO:0003723;GO:0005737;GO:0045449;GO:0006350;GO:0005524
Rv1509	GO:0008168;GO:0008152
Rv1251c	GO:0017111;GO:0005524
Rv1252c	GO:0005886
Rv1254	GO:0016020;GO:0008415
Rv1256c	GO:0020037;GO:0004497;GO:0055114;GO:0009055
Rv1257c	GO:0055114;GO:0016491;GO:0050660
Rv1262c	GO:0003824
Rv1263	GO:0016884;GO:0004040
Rv1343c	GO:0005886;GO:0016021
Rv1267c	GO:0005622;GO:0006355;GO:0006350;GO:0000156;GO:0000160;GO:0003677
Rv1272c	GO:0042626;GO:0016021;GO:0005886;GO:0055085;GO:0005524
Rv1284	GO:0004089;GO:0008270;GO:0015976
Rv1266c	GO:0006468;GO:0004674;GO:0005524
Rv1274	GO:0005886
Rv1276c	GO:0016787
Rv1279	GO:0006066;GO:0055114;GO:0016614;GO:0050660
Rv1281c	GO:0016887;GO:0015833;GO:0015197;GO:0005524
Rv1282c	GO:0015833;GO:0005886;GO:0015031;GO:0005215;GO:0016021
Rv1283c	GO:0015833;GO:0005886;GO:0015031;GO:0005215;GO:0016021
Rv1292	GO:0004814;GO:0006420;GO:0005737;GO:0005524
Rv1344	GO:0048037;GO:0005737;GO:0006826;GO:0000036
Rv1286	GO:0005525;GO:0003924;GO:0004020;GO:0004781;GO:0000103;GO:0005524
Rv1287	GO:0003677
Rv1288	GO:0016998
Rv1290c	GO:0005886;GO:0016021
Rv1293	GO:0009089;GO:0008836
Rv1295	GO:0009088;GO:0004795;GO:0030170
Rv1296	GO:0005737;GO:0004413;GO:0016310;GO:0009088;GO:0005524
Rv1298	GO:0019843;GO:0005840;GO:0003735;GO:0006412;GO:0046872
Rv1299	GO:0016149;GO:0006415;GO:0005737
Rv2013	GO:0004803;GO:0006313;GO:0003677
Rv1303	GO:0015078;GO:0016021;GO:0005886;GO:0045263;GO:0015986
Rv1304	GO:0016021;GO:0005886;GO:0042777;GO:0045263;GO:0046933
Rv1305	GO:0046933;GO:0016021;GO:0008289;GO:0005886;GO:0045263;GO:0015986
Rv1306	GO:0046933;GO:0016021;GO:0005886;GO:0045263;GO:0015986
Rv1315	GO:0008760;GO:0007049;GO:0051301;GO:0007047;GO:0005737;GO:0009252;GO:0008360;GO:0019277
Rv1311	GO:0046933;GO:0005886;GO:0042777;GO:0045261;GO:0046961;GO:0005524
Rv1309	GO:0015986;GO:0046933;GO:0005886;GO:0045261;GO:0046961;GO:0005524
Rv1310	GO:0046933;GO:0008553;GO:0005886;GO:0042777;GO:0045261;GO:0046961;GO:0005524
Rv1312	GO:0016021
Rv1331	GO:0006508;GO:0030163
Rv1342c	GO:0005886;GO:0016021
Rv1314c	GO:0008817;GO:0009236;GO:0005737;GO:0005524
Rv1316c	GO:0003908;GO:0006281
Rv1318c	GO:0016021;GO:0016849;GO:0005886;GO:0004871;GO:0007165;GO:0009190
Rv1320c	GO:0016021;GO:0016849;GO:0005886;GO:0004871;GO:0007165;GO:0009190
Rv1323	GO:0008152;GO:0003985
Rv1324	GO:0045454
Rv1326c	GO:0043169;GO:0005978;GO:0004553;GO:0003844
Rv1328	GO:0004645;GO:0030170;GO:0005977
Rv1329c	GO:0008026;GO:0003677;GO:0006310;GO:0006281;GO:0005524
Rv1336	GO:0004124;GO:0030170;GO:0016740;GO:0006535
Rv1333	GO:0005886;GO:0016021
Rv1335	GO:0006790
Rv1338	GO:0008881;GO:0009252;GO:0008360;GO:0007047
Rv1339	GO:0016787
Rv1340	GO:0000049;GO:0009022;GO:0008033;GO:0004549;GO:0000175
Rv1341	GO:0017111
Rv1346	GO:0006826;GO:0055114;GO:0003995
Rv1347c	GO:0006826;GO:0008415
Rv1369c	GO:0015074;GO:0006310;GO:0032196;GO:0003677
Rv1350	GO:0055114;GO:0016491
Rv1353c	GO:0006355;GO:0016566;GO:0006350;GO:0003700;GO:0016481
Rv1355c	GO:0003824;GO:0008152
Rv1357c	GO:0005886;GO:0016021
Rv1362c	GO:0016021
Rv1363c	GO:0016021
Rv1364c	GO:0004721;GO:0006355;GO:0007165;GO:0000155;GO:0000160;GO:0005524
Rv1365c	GO:0006355;GO:0045152
Rv1366	GO:0015969
Rv1370c	GO:0004803;GO:0006313;GO:0003677
Rv1371	GO:0006629;GO:0055114;GO:0016491;GO:0020037
Rv1372	GO:0009058;GO:0008415
Rv1373	GO:0008146
Rv1505c	GO:0016740
Rv1379	GO:0045449;GO:0006350;GO:0004845;GO:0009116
Rv1381	GO:0046872;GO:0006221;GO:0004151
Rv1542c	GO:0019825;GO:0015671;GO:0005344;GO:0020037
Rv1385	GO:0004590;GO:0006221;GO:0006207
Rv1389	GO:0005737;GO:0004385;GO:0006163;GO:0005524
Rv1390	GO:0003899;GO:0006351;GO:0003677
Rv1407	GO:0008168;GO:0006355;GO:0003723
Rv1393c	GO:0055114;GO:0004497
Rv1394c	GO:0020037;GO:0004497;GO:0055114;GO:0009055
Rv1399c	GO:0016787
Rv1425	GO:0006071;GO:0008610;GO:0004144
Rv1398c	GO:0006355;GO:0003677
Rv1400c	GO:0008152;GO:0016787
Rv1401	GO:0005886;GO:0016021
Rv1402	GO:0003677;GO:0006269;GO:0005658;GO:0004386;GO:0046872;GO:0005524
Rv1404	GO:0006350;GO:0006355;GO:0003700;GO:0005622
Rv1405c	GO:0008168;GO:0008152
Rv1408	GO:0004750;GO:0005975
Rv1426c	GO:0016787
Rv1410c	GO:0005886;GO:0055085;GO:0005215;GO:0016021
Rv1412	GO:0004746;GO:0009231
Rv1415	GO:0005525;GO:0003935;GO:0000287;GO:0030145;GO:0009231;GO:0008270;GO:0008686
Rv1427c	GO:0008152;GO:0016874
Rv1428c	GO:0008152;GO:0008415
Rv1432	GO:0016491;GO:0055114
Rv1445c	GO:0006098;GO:0017057
Rv1465	GO:0016226;GO:0051536;GO:0005515;GO:0005506
Rv1437	GO:0005737;GO:0006096;GO:0004618;GO:0005524
Rv1438	GO:0006094;GO:0006096;GO:0006098;GO:0004807;GO:0005737
Rv1440	GO:0016021;GO:0005886;GO:0009306;GO:0055085;GO:0015450
Rv1442	GO:0055114;GO:0016491;GO:0030151
Rv1448c	GO:0006098;GO:0004801;GO:0005737
Rv1451	GO:0016021;GO:0005886;GO:0008495;GO:0048034
Rv1470	GO:0055114;GO:0016491;GO:0045454
Rv1454c	GO:0055114;GO:0008270;GO:0003960
Rv1456c	GO:0006461;GO:0016021
Rv1457c	GO:0016020
Rv1458c	GO:0016887;GO:0005524
Rv1932	GO:0055114;GO:0008379;GO:0045454
Rv1460	GO:0006355;GO:0003700;GO:0005622
Rv1462	GO:0005515;GO:0016226
Rv1463	GO:0016887;GO:0006810;GO:0005524
Rv1479	GO:0016887;GO:0005524
Rv1481	GO:0005886;GO:0016021
Rv1473	GO:0016887;GO:0005524
Rv1475c	GO:0003994;GO:0008152;GO:0051539
Rv1483	GO:0051287;GO:0006633;GO:0055114;GO:0004316
Rv1556	GO:0006350;GO:0003700;GO:0006355
Rv1571	GO:0003824;GO:0005622;GO:0016070
Rv1489A	GO:0016866;GO:0008152;GO:0031419
Rv1485	GO:0005737;GO:0004325;GO:0006783;GO:0046872;GO:0051537
Rv1493	GO:0008152;GO:0046872;GO:0004494;GO:0031419
Rv1496	GO:0005524
Rv1497	GO:0016787
Rv1498c	GO:0008168;GO:0008152
Rv1591	GO:0005886;GO:0016021
Rv1503c	GO:0030170;GO:0003824
Rv1504c	GO:0030170;GO:0003824
Rv1533	GO:0004497;GO:0055114;GO:0018580
Rv1514c	GO:0016757
Rv1515c	GO:0008168;GO:0008152
Rv1516c	GO:0016740
Rv1517	GO:0016021
Rv1518	GO:0016021
Rv1523	GO:0008168;GO:0008152
Rv1524	GO:0030259;GO:0016758;GO:0005975
Rv1530	GO:0055114;GO:0008270;GO:0004022
Rv1527c	GO:0009058;GO:0048037;GO:0055114;GO:0016491;GO:0016740;GO:0008270;GO:0000036
Rv1529	GO:0008152;GO:0016874
Rv1534	GO:0006350;GO:0003700;GO:0006355
Rv1536	GO:0005737;GO:0004822;GO:0006428;GO:0046677;GO:0008270;GO:0005524
Rv1538c	GO:0006520;GO:0005737;GO:0004067
Rv1539	GO:0016021;GO:0005886;GO:0006508;GO:0004190
Rv1540	GO:0009982;GO:0001522;GO:0003723
Rv1543	GO:0055114;GO:0016491
Rv1544	GO:0055114;GO:0016491
Rv1551	GO:0008654;GO:0005886;GO:0004366
Rv1547	GO:0003677;GO:0006260;GO:0003887;GO:0005737;GO:0008408
Rv1549	GO:0008152;GO:0003824
Rv1594	GO:0009435;GO:0005737;GO:0046872;GO:0008987;GO:0016740;GO:0051539
Rv1553	GO:0051538;GO:0051539;GO:0009055;GO:0022900;GO:0046872;GO:0000104;GO:0006810;GO:0006099;GO:0051537
Rv1554	GO:0005886;GO:0016021
Rv1555	GO:0016021;GO:0005886;GO:0006106
Rv1559	GO:0009097;GO:0030170;GO:0004794
Rv1563c	GO:0005975;GO:0043169;GO:0047470
Rv1569	GO:0009102;GO:0008890;GO:0030170;GO:0016769;GO:0008710
Rv1570	GO:0009102;GO:0004141;GO:0000287;GO:0005524
Rv1589	GO:0051539;GO:0009102;GO:0004076;GO:0005506;GO:0051537
Rv1592c	GO:0004806;GO:0016042
Rv1596	GO:0004514;GO:0009435
Rv1597	GO:0008168;GO:0008152
Rv1648	GO:0016021
Rv1599	GO:0008270;GO:0000105;GO:0004399;GO:0055114;GO:0051287
Rv1602	GO:0006541;GO:0000105;GO:0000107;GO:0005737
Rv1603	GO:0005737;GO:0000105;GO:0004640;GO:0000162;GO:0003949
Rv1604	GO:0008934
Rv1605	GO:0000105;GO:0000107;GO:0016829;GO:0005737
Rv1613	GO:0004834;GO:0000162
Rv2132	GO:0006355;GO:0003677
Rv1608c	GO:0045454;GO:0016491;GO:0016209
Rv1611	GO:0000162;GO:0004425
Rv1614	GO:0042158;GO:0008961;GO:0005886;GO:0009249;GO:0016021
Rv1617	GO:0006096;GO:0000287;GO:0030955;GO:0004743;GO:0005524
Rv1618	GO:0016291;GO:0006637
Rv1621c	GO:0042626;GO:0016021;GO:0055085;GO:0005524
Rv1622c	GO:0055114;GO:0016491;GO:0016020
Rv1631	GO:0015937;GO:0005737;GO:0004140;GO:0005524
Rv1638	GO:0016887;GO:0003677;GO:0009432;GO:0005737;GO:0009381;GO:0009380;GO:0046872;GO:0006289;GO:0005524
Rv1640c	GO:0005737;GO:0016021;GO:0006629;GO:0004824;GO:0006430;GO:0050071;GO:0000287;GO:0003676;GO:0009405;GO:0005886;GO:0046677;GO:0005524
Rv1626	GO:0031564;GO:0000156;GO:0000160;GO:0006350
Rv1627c	GO:0016747;GO:0008152
Rv1634	GO:0005886;GO:0046677;GO:0055085;GO:0016021
Rv1635c	GO:0016021
Rv1636	GO:0006950
Rv1637c	GO:0016787
Rv1675c	GO:0006355;GO:0003700;GO:0005622
Rv1642	GO:0003735;GO:0006412;GO:0005840
Rv1643	GO:0000027;GO:0005840;GO:0003735;GO:0006412;GO:0019843
Rv1644	GO:0008173;GO:0006396;GO:0003723
Rv1647	GO:0016849;GO:0009190
Rv1649	GO:0005737;GO:0000287;GO:0004826;GO:0006432;GO:0000049;GO:0005524
Rv1656	GO:0006526;GO:0004585;GO:0009348;GO:0016597
Rv1652	GO:0051287;GO:0006526;GO:0005737;GO:0055114;GO:0046983;GO:0003942
Rv1653	GO:0006526;GO:0005737;GO:0004358;GO:0004042
Rv1654	GO:0003991;GO:0006526;GO:0005737;GO:0004349;GO:0006561;GO:0005524
Rv1655	GO:0006526;GO:0005737;GO:0030170;GO:0003992
Rv1685c	GO:0006350;GO:0003700;GO:0006355
Rv1658	GO:0006526;GO:0004055;GO:0005737;GO:0005524
Rv1659	GO:0004056;GO:0005737;GO:0042450
Rv1660	GO:0009058;GO:0016210;GO:0008415
Rv1661	GO:0009058;GO:0048037;GO:0055114;GO:0016491;GO:0031177;GO:0016740;GO:0008270;GO:0000036
Rv1662	GO:0048037;GO:0055114;GO:0016491;GO:0016740;GO:0008270;GO:0009058
Rv1667c	GO:0016887;GO:0005524
Rv1664	GO:0009058;GO:0048037;GO:0031177;GO:0016740;GO:0000036
Rv1674c	GO:0006355;GO:0008272;GO:0004792;GO:0006350;GO:0003700;GO:0005622
Rv1677	GO:0016491;GO:0045454
Rv1681	GO:0051536;GO:0003824
Rv1686c	GO:0042626;GO:0016020;GO:0006810;GO:0005524
Rv1688	GO:0003905;GO:0006284;GO:0003677
Rv1689	GO:0003723;GO:0005737;GO:0004831;GO:0006437;GO:0005524
Rv1692	GO:0008152;GO:0016787
Rv1697	GO:0009229;GO:0004788;GO:0005524
Rv1695	GO:0003951;GO:0005737;GO:0008152;GO:0046872;GO:0005524
Rv1696	GO:0006310;GO:0006281;GO:0005524
Rv1698	GO:0006811;GO:0005886;GO:0046930;GO:0015288;GO:0009279
Rv1699	GO:0003883;GO:0006541;GO:0006221;GO:0005524
Rv1700	GO:0016787
Rv1701	GO:0015074;GO:0007049;GO:0051301;GO:0007059;GO:0005737;GO:0006313;GO:0009037;GO:0003677
Rv1708	GO:0005524
Rv1758	GO:0008152;GO:0016787
Rv1710	GO:0005737;GO:0007049;GO:0051301;GO:0007059
Rv1711	GO:0009982;GO:0001522;GO:0003723
Rv1712	GO:0004127;GO:0005737;GO:0006220;GO:0005524
Rv1713	GO:0005622;GO:0017111;GO:0005525
Rv1714	GO:0055114;GO:0016491
Rv1734c	GO:0008152;GO:0008415
Rv1719	GO:0006355;GO:0006350;GO:0003700;GO:0005622
Rv1723	GO:0016787
Rv1726	GO:0055114;GO:0016491;GO:0050660
Rv1732c	GO:0045454;GO:0016491;GO:0016209
Rv1733c	GO:0005886;GO:0016021
Rv1755c	GO:0034480
Rv1756c	GO:0015074;GO:0006310;GO:0032196;GO:0003677
Rv1745c	GO:0016787;GO:0004452;GO:0008299;GO:0046872;GO:0005737
Rv1746	GO:0006468;GO:0004674;GO:0005524
Rv1747	GO:0016887;GO:0016021;GO:0005524
Rv1751	GO:0055114;GO:0004497
Rv1770	GO:0006508;GO:0008233
Rv1760	GO:0006071;GO:0008610;GO:0004144
Rv1763	GO:0004803;GO:0006313;GO:0003677
Rv1765c	GO:0003676;GO:0004519
Rv1765A	GO:0015074;GO:0003677
Rv1773c	GO:0006355;GO:0006350;GO:0003677
Rv1774	GO:0055114;GO:0016491;GO:0050660
Rv1776c	GO:0006350;GO:0003700;GO:0006355
Rv1786	GO:0016491;GO:0055114
Rv1782	GO:0005886;GO:0016021
Rv1783	GO:0005886;GO:0016021;GO:0003677;GO:0007049;GO:0051301;GO:0007059;GO:0005737;GO:0017111;GO:0005524
Rv1785c	GO:0020037;GO:0004497;GO:0055114;GO:0009055
Rv1795	GO:0005886;GO:0016021
Rv1815	GO:0003824
Rv1811	GO:0004012;GO:0016020
Rv1812c	GO:0055114;GO:0016491;GO:0050660
Rv1816	GO:0006355;GO:0006350;GO:0003700;GO:0016021
Rv1817	GO:0016491;GO:0009055
Rv1818c	GO:0005886;GO:0016021
Rv1820	GO:0009082;GO:0000287;GO:0030976;GO:0003984
Rv1846c	GO:0005737;GO:0016481;GO:0046677;GO:0016566;GO:0006350;GO:0003677
Rv1851	GO:0016151;GO:0006807;GO:0005737
Rv1822	GO:0016021;GO:0008654;GO:0005886;GO:0008444
Rv1823	GO:0005886;GO:0016021
Rv1824	GO:0005886;GO:0016021
Rv1825	GO:0005886;GO:0016021
Rv1830	GO:0006355;GO:0006350;GO:0003700;GO:0000166
Rv1828	GO:0006355;GO:0006350;GO:0003700;GO:0000166
Rv1833c	GO:0018786
Rv1834	GO:0003824
Rv1835c	GO:0008152;GO:0008239
Rv1885c	GO:0046417
Rv1837c	GO:0006097;GO:0004474;GO:0006099;GO:0005737
Rv1839c	GO:0003677
Rv1852	GO:0005525;GO:0005737;GO:0016151;GO:0005524
Rv1863c	GO:0016020
Rv1841c	GO:0005886;GO:0016021
Rv1843c	GO:0055114;GO:0003938
Rv1845c	GO:0046872;GO:0004222;GO:0006508;GO:0016021
Rv1847	GO:0016787
Rv1848	GO:0016151;GO:0019627;GO:0009039;GO:0005737
Rv1849	GO:0016151;GO:0006807;GO:0009039;GO:0005737
Rv1853	GO:0006807;GO:0016151
Rv1855c	GO:0016491;GO:0055114
Rv1856c	GO:0055114;GO:0016491
Rv1857	GO:0015412;GO:0030288;GO:0005886;GO:0015689
Rv1861	GO:0016021
Rv1864c	GO:0030151;GO:0030170;GO:0003824
Rv1888c	GO:0016021
Rv1860	GO:0005576;GO:0050840
Rv1862	GO:0055114;GO:0008270;GO:0004022
Rv1865c	GO:0055114;GO:0016491
Rv1868	GO:0003824;GO:0008152
Rv1869c	GO:0055114;GO:0016491;GO:0050660
Rv1875	GO:0010181
Rv1888A	GO:0008168
Rv1878	GO:0006807;GO:0004356
Rv2040c	GO:0005886;GO:0006810;GO:0005215;GO:0016021
Rv2069	GO:0016987;GO:0003700;GO:0006352;GO:0006355
Rv1884c	GO:0005576
Rv1889c	GO:0008168
Rv2061c	GO:0010181
Rv1895	GO:0016491;GO:0008270;GO:0055114
Rv1896c	GO:0008168
Rv1897c	GO:0005737;GO:0016788;GO:0019478
Rv1901	GO:0006777
Rv1902c	GO:0016021;GO:0055085;GO:0015144
Rv1904	GO:0006355;GO:0045152
Rv1905c	GO:0055114;GO:0003884
Rv1909c	GO:0046872;GO:0006355;GO:0006350;GO:0003700;GO:0005737
Rv1913	GO:0016787
Rv1915	GO:0004451;GO:0019752
Rv1933c	GO:0003995;GO:0055114;GO:0050660
Rv2037c	GO:0006629;GO:0016021
Rv1923	GO:0016787
Rv1926c	GO:0005615
Rv1931c	GO:0006355;GO:0043565;GO:0006350;GO:0003700;GO:0005622
Rv2048c	GO:0009058;GO:0048037;GO:0055114;GO:0016491;GO:0031177;GO:0016740;GO:0008270;GO:0000036
Rv1935c	GO:0016853;GO:0008152;GO:0004300
Rv1936	GO:0055114;GO:0004497
Rv1938	GO:0016787
Rv1940	GO:0003935;GO:0009231;GO:0008686
Rv1941	GO:0055114;GO:0016491
Rv1960c	GO:0045449
Rv2319c	GO:0006950
Rv1984c	GO:0005576;GO:0008152;GO:0050525
Rv1979c	GO:0006865;GO:0016021;GO:0005886;GO:0055085;GO:0015171
Rv1980c	GO:0005576
Rv2002	GO:0055114;GO:0008202;GO:0047044
Rv2006	GO:0016798;GO:0005992;GO:0030246
Rv2617c	GO:0016021
Rv1985c	GO:0006350;GO:0003700;GO:0006355
Rv1986	GO:0016021;GO:0005886;GO:0006865
Rv1987	GO:0004553;GO:0030247;GO:0005975
Rv1988	GO:0000154;GO:0000179
Rv1989c	GO:0005886;GO:0016021
Rv1990A	GO:0055114;GO:0016491
Rv2003c	GO:0008168;GO:0008152
Rv1991c	GO:0003677
Rv1994c	GO:0046872;GO:0006355;GO:0006350;GO:0003700;GO:0005622
Rv1994c	GO:0046872;GO:0006355;GO:0006350;GO:0003700;GO:0005622
Rv1996	GO:0006950
Rv1997	GO:0006754;GO:0015662;GO:0006812;GO:0016021;GO:0046872;GO:0005886;GO:0005524
Rv1998c	GO:0003824
Rv2008c	GO:0005524
Rv2015c	GO:0003676;GO:0004519
Rv2021c	GO:0043565
Rv2064	GO:0016491;GO:0055114
Rv2025c	GO:0006812;GO:0016020;GO:0055085;GO:0008324
Rv2026c	GO:0006950
Rv2029c	GO:0016301;GO:0016773;GO:0005975
Rv2030c	GO:0046677;GO:0016740;GO:0009116
Rv2031c	GO:0005737;GO:0005576;GO:0005618
Rv2034	GO:0006355;GO:0006350;GO:0003700;GO:0005622
Rv2035	GO:0006950
Rv2038c	GO:0043190;GO:0016887;GO:0016820;GO:0006810;GO:0005524
Rv2039c	GO:0005886;GO:0006810;GO:0005215;GO:0016021
Rv2041c	GO:0006810;GO:0005215
Rv2043c	GO:0008152;GO:0016787
Rv2045c	GO:0008152;GO:0016787
Rv2047c	GO:0016310;GO:0016772;GO:0050662
Rv2052c	GO:0016810
Rv2053c	GO:0016021
Rv2054	GO:0016787
Rv2055c	GO:0005840;GO:0003735;GO:0006412;GO:0019843
Rv2059	GO:0030001;GO:0046872
Rv2060	GO:0042626;GO:0016021;GO:0006810;GO:0005524
Rv2063	GO:0006355;GO:0003677
Rv2068c	GO:0008800;GO:0005886;GO:0046677;GO:0030655
Rv2071c	GO:0046026;GO:0009236
Rv2072c	GO:0046025;GO:0008276;GO:0009236
Rv2074	GO:0010181
Rv2075c	GO:0006629;GO:0004629;GO:0005886;GO:0016021
Rv2077c	GO:0005886;GO:0016021
Rv2089c	GO:0006508;GO:0016021;GO:0046872;GO:0008235;GO:0005886;GO:0009987
Rv2090	GO:0003677;GO:0006281;GO:0008409
Rv2110c	GO:0009405;GO:0005839;GO:0051603;GO:0004298;GO:0005737
Rv2094c	GO:0005886;GO:0009306;GO:0008565;GO:0055085;GO:0016021
Rv2093c	GO:0005886;GO:0015031;GO:0055085;GO:0016021
Rv2097c	GO:0016881;GO:0019941;GO:0009405;GO:0010498;GO:0005524
Rv2112c	GO:0019941;GO:0010498;GO:0016787
Rv2102	GO:0008270
Rv2105	GO:0004803;GO:0006313;GO:0003677
Rv2106	GO:0015074;GO:0006310;GO:0032196;GO:0003677
Rv2108	GO:0005886
Rv2109c	GO:0009405;GO:0019773;GO:0051603;GO:0004298;GO:0005737
Rv2116	GO:0005886
Rv2118c	GO:0030488;GO:0016429
Rv2121c	GO:0003879;GO:0005737;GO:0000105;GO:0000287;GO:0005524
Rv2122c	GO:0005737;GO:0000105;GO:0004636;GO:0005524
Rv2146c	GO:0016021
Rv2129c	GO:0055114;GO:0016491
Rv2130c	GO:0004817;GO:0006423;GO:0005737;GO:0005524
Rv2133c	GO:0016773
Rv2139	GO:0006222;GO:0004158;GO:0055114;GO:0005886;GO:0006207
Rv2143	GO:0016740;GO:0009116
Rv2144c	GO:0016021
Rv2169c	GO:0016021
Rv2145c	GO:0005737
Rv2147c	GO:0043093;GO:0007049;GO:0005737;GO:0005515;GO:0000917
Rv2150c	GO:0003924;GO:0000917;GO:0007049;GO:0005737;GO:0043234;GO:0051258;GO:0005525
Rv2207	GO:0015420;GO:0008939;GO:0009163;GO:0009236
Rv2153c	GO:0030246;GO:0007049;GO:0051301;GO:0007047;GO:0030259;GO:0009252;GO:0005886;GO:0008360;GO:0050511;GO:0019277
Rv2152c	GO:0007049;GO:0008763;GO:0051301;GO:0007047;GO:0005737;GO:0009252;GO:0008360;GO:0005524
Rv2155c	GO:0008764;GO:0007049;GO:0051301;GO:0007047;GO:0005737;GO:0009252;GO:0008360;GO:0005524
Rv2156c	GO:0051301;GO:0007047;GO:0016021;GO:0009252;GO:0008963;GO:0005886;GO:0008360;GO:0007049
Rv2161c	GO:0016491;GO:0055114
Rv2260	GO:0016787
Rv2620c	GO:0016021
Rv2158c	GO:0008765;GO:0007049;GO:0051301;GO:0007047;GO:0005737;GO:0009252;GO:0008360;GO:0005524
Rv2160A	GO:0006350;GO:0003700;GO:0006355
Rv2168c	GO:0004803;GO:0006313;GO:0003677
Rv2165c	GO:0071424;GO:0070475;GO:0005737
Rv2167c	GO:0015074;GO:0006310;GO:0032196;GO:0003677
Rv2206	GO:0005886;GO:0016021
Rv2173	GO:0016740;GO:0008299
Rv2177c	GO:0004803;GO:0006313;GO:0003677
Rv2181	GO:0009405;GO:0008654;GO:0005886;GO:0016757;GO:0016021
Rv2193	GO:0016021;GO:0006123;GO:0005886;GO:0004129
Rv2188c	GO:0043750;GO:0008654;GO:0009405
Rv2201	GO:0006529;GO:0004066;GO:0006541;GO:0005524
Rv2192c	GO:0000162;GO:0004048
Rv2194	GO:0022900;GO:0020037;GO:0016021;GO:0005886;GO:0006810;GO:0009055
Rv2195	GO:0022900;GO:0016021;GO:0046872;GO:0016491;GO:0005886;GO:0006810;GO:0051537
Rv2198c	GO:0016021
Rv2199c	GO:0016021;GO:0055114;GO:0005886;GO:0004129
Rv2200c	GO:0004129;GO:0009055;GO:0020037;GO:0016021;GO:0005886;GO:0070469;GO:0022904;GO:0006810;GO:0005507
Rv2202c	GO:0004001;GO:0006166;GO:0005524
Rv2204c	GO:0051536;GO:0005198;GO:0016226
Rv2205c	GO:0031388;GO:0008887
Rv2209	GO:0005886;GO:0016021
Rv2210c	GO:0004084;GO:0009082
Rv2211c	GO:0005737;GO:0019464;GO:0008483;GO:0004047
Rv2219	GO:0005886;GO:0016021
Rv2238c	GO:0055114;GO:0004601;GO:0051920;GO:0045454
Rv2214c	GO:0055114;GO:0016491
Rv2216	GO:0044237;GO:0050662;GO:0003824
Rv2217	GO:0009107;GO:0033819;GO:0016415;GO:0006464;GO:0005737
Rv2218	GO:0005737;GO:0009107;GO:0016992;GO:0046872;GO:0051539
Rv2222c	GO:0005737;GO:0004356;GO:0006542;GO:0009399;GO:0005524
Rv2223c	GO:0005886;GO:0016021
Rv2226	GO:0006171;GO:0004016
Rv2240c	GO:0016021
Rv2267c	GO:0008146
Rv2292c	GO:0009116;GO:0003824
Rv2235	GO:0005886;GO:0016021
Rv2236c	GO:0015420;GO:0016021;GO:0005886;GO:0009236
Rv2237	GO:0005886;GO:0016021
Rv2244	GO:0048037;GO:0005737;GO:0006633;GO:0000036
Rv2245	GO:0005737;GO:0006633;GO:0004315
Rv2247	GO:0004658;GO:0005524
Rv2248	GO:0003677
Rv2249c	GO:0009331;GO:0006072;GO:0055114;GO:0004368
Rv2250c	GO:0006350;GO:0003700;GO:0006355
Rv2293c	GO:0016021;GO:0009116;GO:0005886;GO:0003824
Rv2252	GO:0007205;GO:0005618;GO:0004143;GO:0005576;GO:0046872;GO:0008654;GO:0005524
Rv2254c	GO:0016021;GO:0005886;GO:0006865
Rv2258c	GO:0008168;GO:0008152
Rv2263	GO:0055114;GO:0016491
Rv2264c	GO:0005524
Rv2265	GO:0005886;GO:0055085;GO:0016021
Rv2278	GO:0004803;GO:0006313;GO:0003677
Rv2354	GO:0004803;GO:0006313;GO:0003677
Rv2268c	GO:0020037;GO:0016021;GO:0004497;GO:0055114;GO:0005886;GO:0009055
Rv2276	GO:0009055;GO:0020037;GO:0004497;GO:0055114;GO:0005737
Rv2277c	GO:0008889;GO:0006629;GO:0006071
Rv2279	GO:0015074;GO:0006310;GO:0032196;GO:0003677
Rv2280	GO:0055114;GO:0016491;GO:0050660
Rv2282c	GO:0006350;GO:0003700;GO:0006355
Rv2284	GO:0016787
Rv2285	GO:0006071;GO:0008610;GO:0004144
Rv2286c	GO:0015035;GO:0030288
Rv2287	GO:0005886;GO:0006814;GO:0015299;GO:0055085;GO:0016021
Rv2290	GO:0005886
Rv2291	GO:0004792;GO:0008272
Rv2296	GO:0018786
Rv2298	GO:0016491;GO:0055114
