,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
homtta[c],0.004098360655737705,0.37877817622950816,0.0,0.0004888018617531863,0.018522192497199004,0.0
m1ocdca[c],0.009221311475409836,0.3771044032275731,6.567885666246322e-07,0.00045381887028641497,0.018535181080709437,8.757180888328428e-07
dmarach[c],0.009221311475409836,0.3771044032275731,1.2009848075421846e-06,0.0004519739866302483,0.017241707687579506,1.4011489421325485e-06
tmbhn[c],0.009221311475409836,0.37727245331813797,1.3511079084849575e-06,0.0004516416443265651,0.0171975345817755,1.7514361776656854e-06
mbhn[c],0.012295081967213115,0.3771044032275731,2.205334797896957e-05,0.0004882544009632683,0.018360187199569337,1.2552749616951077e-05
tamlgnc[c],0.009221311475409836,0.37727245331813797,1.3511079084849575e-06,0.0004515908461097682,0.0171960259090815,1.7514361776656854e-06
dmlgnc[c],0.009221311475409836,0.37693650278090013,5.254308532997058e-07,0.00042669932767940233,0.017235731389195555,5.254308532997058e-07
pmhexc[c],0.009221311475409836,0.37727245331813797,1.3511079084849575e-06,0.00045157985160458467,0.017195974389585547,1.7514361776656854e-06
tmhexc[c],0.012295081967213115,0.3771044032275731,1.1336940294325397e-05,0.0004473422869095327,0.017197330476183968,9.628181016152976e-06
hmocta[c],0.012295081967213115,0.37727245331813797,1.0832321961838213e-05,0.00045157880961397705,0.017195972629849496,8.227032074020427e-06
tamhexc[c],0.009221311475409836,0.37727245331813797,1.332342520867111e-06,0.00042965985749575,0.017196025318218268,1.7514361776656854e-06
tamocta[c],0.010245901639344263,0.37727245331813797,2.2206415234700313e-05,0.0004223401620475036,0.01719601893870725,2.6185674827745144e-05
hpmtria[c],0.010245901639344263,0.37727245331813797,4.0207970535839385e-06,0.00042278885545183557,0.01719597256976548,4.851478212133949e-06
pmocta[c],0.009221311475409836,0.37727245331813797,1.332342520867111e-06,0.0004478492038788042,0.01719597436942505,1.7514361776656854e-06
hmtria[c],0.009221311475409836,0.37727245331813797,1.3511079084849575e-06,0.00045094502051997115,0.017195972629159926,1.7514361776656854e-06
omdtria[c],0.004098360655737705,0.37759818191103617,0.0,0.0004347017811508145,0.017195972567712714,0.0
hpmdtria[c],0.009221311475409836,0.37727245331813797,1.44910493271149e-06,0.00045147027254383194,0.017195972569741987,1.9265797954322544e-06
gluala[c],0.004098360655737705,0.2876654384117912,2.0103985267919697e-06,0.0004394129253544021,0.0031346660980741655,1.8815428651494224e-06
bhb[c],0.017418032786885248,0.3839452994312479,0.00015656025737781557,0.0006725979885037691,0.02246046507222199,0.00019659905235102688
salc[c],0.013319672131147542,0.2737146412046239,5.7692905253424626e-05,0.0003183959532941636,0.000794826741974942,4.663790975266384e-05
mcbts[c],0.011270491803278689,0.38307664490764776,2.140922222889436e-06,0.0006599034632039739,0.026751709744688594,2.2943813927420486e-06
cmcbtt[c],0.013319672131147542,0.3267461926846397,0.000954129150609382,0.0007984024111527754,0.016357768420085,0.0009542055254539491
phthiocerol[c],0.005122950819672132,0.29324537071212387,0.0001324410607154868,0.0003838112105951193,0.004387889043755166,0.00010950169789317894
pdima[c],0.007172131147540984,0.37660115002041883,0.0009699349299759136,0.0005327959465706265,0.0144486319558603,0.0009661624615518058
frrppdima[c],0.007172131147540984,0.26876170960187357,4.939050021017234e-06,0.00026586819719047483,0.0005760273836576903,6.305170239596469e-06
mfrrppdima[c],0.0020491803278688526,0.2819751129126282,0.0,0.0002505422466854493,0.0013581866587796373,0.0
pg160[c],0.005122950819672132,0.32864882967620407,0.00015087671424367507,0.00039165475355929934,0.008670605069484734,0.00011953249216805333
pg190[c],0.005122950819672132,0.32864882967620407,0.00015087671424367507,0.00040594821210972594,0.00867029243791236,0.00011953249216805333
phthdl[c],0.005122950819672132,0.3759322314591037,0.0001608976166998328,0.00047887975277735893,0.014807707417004757,0.00023233301307071979
prepphth[c],0.004098360655737705,0.32852129811637626,3.323786110671353e-05,0.00041738230246843365,0.00926149613376686,5.7211913769290816e-05
pphthdl[c],0.005122950819672132,0.37576537294536244,0.0001766797054466388,0.00048725326417939455,0.01402778389729835,0.00024988907570874965
pphthiocerol[c],0.005122950819672132,0.29324537071212387,0.00013574376893622783,0.0003861459109756833,0.004361254063568304,0.00011221642396856074
ppdima[c],0.010245901639344263,0.3764336973080932,0.001548722400793085,0.0005338333738952689,0.014447722274131616,0.001539253058720272
prephthACP[c],0.013319672131147542,0.38834834185591816,0.0001592778883393269,0.0010155628614882369,0.026844359115222663,0.00017259827665043101
prepphthACP[c],0.00819672131147541,0.3776090032318919,0.00016501312307461033,0.0005510203708402755,0.019252383925761292,0.0002575972676382512
tat[c],0.00819672131147541,0.37693650278090013,0.00010744308085031553,0.0005707831317687917,0.017421023836334953,7.29894826889362e-05
tre6p[c],0.009221311475409836,0.2848584741742603,0.0008442133282980438,0.0003493468379511038,0.0014857381820230359,0.0007748313339160342
paps[c],0.015368852459016395,0.38117937201526414,0.0006558613439804772,0.0011690457776198807,0.025122937810347454,0.0006410741877784227
pap[c],0.015368852459016395,0.38639862402825265,5.557182283471014e-05,0.001189512510096403,0.02375272938712135,6.72490166684156e-05
tres[c],0.007172131147540984,0.27996011416861827,1.7181140754245174e-05,0.0003239912916055712,0.0014664513161822166,1.2800051597865806e-05
triat[c],0.004098360655737705,0.37692719447094547,0.0,0.0004719152423341975,0.016818944479419472,0.0
ugmr[c],0.00819672131147541,0.37794615412763466,0.00012144869469665545,0.0004458225357417057,0.018492203331775484,0.00018841538296697485
s7p[c],0.011270491803278689,0.2935504109729201,0.0009566021978931814,0.0006688678818024627,0.005054241041001238,0.0009576965611801677
gmhep7p[c],0.004098360655737705,0.22337714650287643,9.077988078833056e-05,0.0002684360992993158,0.00017260482906291424,7.8878144093308e-05
4cml[c],0.0030737704918032786,0.0,0.0,0.00017366252697953433,3.288088601183572e-30,0.0
5odhf2a[c],0.0010245901639344263,0.0010245901639344263,0.0,0.00022287052421247748,6.576177202367144e-29,0.0
h2co3[c],0.006147540983606557,0.3379638264454697,0.001905212274064733,0.0010485811871016309,0.014499041772194033,0.001905212274064733
n6hlys[c],0.015368852459016395,0.33541972474084847,0.0001244338136533348,0.0006326867547760558,0.01816766797630158,0.00015094856657750736
n6hlysmal[c],0.007172131147540984,0.3760992382256338,1.1950345944615986e-05,0.0004066622115640753,0.014642405247341797,1.2072399367481333e-05
mcbtm[c],0.010245901639344263,0.3822119120748992,1.8816616081230455e-05,0.0008198774874860047,0.0213728072398544,1.3055510984851641e-05
meroacidcyc2ACP[c],0.004098360655737705,0.28154286173791204,5.556547382226017e-06,0.0002995468175637793,0.0014046410238019958,5.429452150763625e-06
meroacidcyc2AMP[c],0.00819672131147541,0.3799817707566884,0.0005346844525283832,0.0006572939654506411,0.018219581047626113,0.000632113514676407
mmeroacidcyc2ACP[c],0.004098360655737705,0.28154286173791204,5.556547382226017e-06,0.0002905391536393699,0.0014046410238019958,5.429452150763625e-06
mmeroacidcyc2AMP[c],0.00819672131147541,0.3799817707566884,0.0005334234184804638,0.000653465867335624,0.018219581047626113,0.000630143148976533
kmeroacidcyc2ACP[c],0.004098360655737705,0.28154286173791204,5.556547382226017e-06,0.0002905391536393699,0.0014046410238019958,5.429452150763625e-06
kmeroacidcyc2AMP[c],0.00819672131147541,0.3799817707566884,0.0005334234184804638,0.000653465867335624,0.018219581047626113,0.000630143148976533
mmmeroacidcyc1ACP[c],0.004098360655737705,0.28154286173791204,5.556547382226017e-06,0.00031535481421448387,0.0016984944648304008,5.429452150763625e-06
mmmeroacidcyc1AMP[c],0.00819672131147541,0.3799817707566884,0.0005334234184804638,0.000664027923205213,0.018229616009907336,0.000630143148976533
mkmeroacidcyc1ACP[c],0.004098360655737705,0.28154286173791204,5.556547382226017e-06,0.00031535481421448387,0.0016984944648304008,5.429452150763625e-06
mkmeroacidcyc1AMP[c],0.00819672131147541,0.3799817707566884,0.0005334234184804638,0.000664027923205213,0.018229616009907336,0.0006301431489765329
meroacidACP[c],0.007172131147540984,0.37693650278090013,0.00034374346858939833,0.00044852471369154727,0.01750398774802018,0.0004170482295482295
meroacidcyc1ACP[c],0.005122950819672132,0.2818240297090218,2.018043684710351e-06,0.00033243848259154605,0.0019363398977486636,3.6780159730979403e-06
mmeroacidACP[c],0.00819672131147541,0.37693650278090013,0.00043283373056434647,0.00044852471369154727,0.01750398774802018,0.0005691604615784919
mmeroacidcyc1ACP[c],0.005122950819672132,0.2818240297090218,2.018043684710351e-06,0.0003006614372957141,0.0019363398977486636,3.6780159730979403e-06
kmeroacidACP[c],0.00819672131147541,0.37693650278090013,0.00043283373056434647,0.00044852471369154727,0.01750398774802018,0.0005691604615784919
kmeroacidcyc1ACP[c],0.005122950819672132,0.2818240297090218,2.018043684710351e-06,0.0003006614372957141,0.0019363398977486636,3.6780159730979403e-06
mmmeroacidACP[c],0.006147540983606557,0.32941610320852205,0.00013413955579596104,0.0003882354592476051,0.01054030478115063,0.00023171500630517024
mkmeroacidACP[c],0.006147540983606557,0.32941610320852205,0.00013413955579596104,0.0003882354592476051,0.01054030478115063,0.00023171500630517024
tre6mmp[c],0.005122950819672132,0.2196677180191753,3.7974320761206003e-06,0.0002929280766906803,6.527828266035272e-05,4.623791509037411e-06
tre6mm[c],0.00819672131147541,0.3289041900722228,9.79805771735154e-06,0.00034420937601396676,0.008606194471303225,8.922594305107964e-06
ppm[c],0.009221311475409836,0.279405737704918,0.000143014310191436,0.0003776548547688492,0.0009351105463833442,0.00027530821801655136
c78mycolateACP[c],0.00819672131147541,0.3326520177783503,0.0010103062334495764,0.0007154931073641065,0.01153212770870391,0.0009600163800983473
c78mycolatepp[c],0.00819672131147541,0.24603295124844568,0.0006311174942022146,0.0005418692281490486,0.00042578534125761416,0.0007035563188100455
accb[c],0.006147540983606557,0.2962209185604974,1.9310980537214954e-05,0.0005414055743005218,0.003549527498645469,2.4061198885952224e-05
bccp[c],0.006147540983606557,0.3380987960247211,5.099248419750862e-05,0.0004444342055908711,0.015377880157793244,8.982219586727769e-05
bccpco2[c],0.006147540983606557,0.3087525110305987,0.00011662645600786426,0.000492292882047249,0.009184265203305423,0.00015520331744494254
nmn[c],0.004098360655737705,0.3313500529338167,0.0,0.0003157335503021731,0.011772489181081874,0.0
dgtp[c],0.014344262295081968,0.3393183908801209,0.000487933800205655,0.0008835308325777319,0.016543515051524533,0.0004597052273395804
dgdp[c],0.011270491803278689,0.34386652528265704,2.915150604873818e-05,0.0013874144140463241,0.020810792240771335,3.754484182982427e-05
cytd[c],0.012295081967213115,0.3943173662067544,5.365699660155292e-05,0.0009020736879855043,0.02819351506961716,7.367844662926662e-05
din[c],0.009221311475409836,0.4050714761942113,9.346388784987307e-05,0.0015393477042002098,0.03414689223100295,0.00014236257064125955
damp[c],0.011270491803278689,0.36303575696651014,9.600357737871233e-05,0.0009446335560705622,0.02561171752833144,0.00010433230729967798
dadp[c],0.009221311475409836,0.34027306480944597,1.0077759188911942e-05,0.0008760626811354844,0.017957275164053356,9.21250216844479e-06
gsn[c],0.012295081967213115,0.3644422665716322,0.00019494794914283033,0.0013198222341072724,0.021326104665777817,0.00018030477984371456
gua[c],0.014344262295081968,0.3419222072883286,6.452376291527825e-05,0.001638318764117696,0.012307974708053568,6.055660214939943e-05
xan[c],0.011270491803278689,0.4050714761942113,0.00021927023306382863,0.0015737141081714624,0.0336943297379026,0.00031449619938349446
ins[c],0.014344262295081968,0.4052653830760659,0.00043642134303851316,0.0015924911588588346,0.034929292023801295,0.0005315300972496765
imp[c],0.015368852459016395,0.3393183908801209,0.0003344020953220589,0.000957997758753692,0.018771165787653584,0.00033904515027886206
xmp[c],0.012295081967213115,0.3331756730601738,0.00012059683935822413,0.0007532655206976753,0.014707949830116328,0.00010147748163983976
xtsn[c],0.00819672131147541,0.36319149946199125,1.4318870706851003e-05,0.0012795639788232953,0.020514944489801297,1.9309583858764187e-05
dcmp[c],0.010245901639344263,0.36303575696651014,9.297554019551049e-05,0.0009588439363014601,0.02563438050328609,0.000183443965718556
dcyt[c],0.004098360655737705,0.32877646028967056,4.66835083795585e-06,0.0004242497924502801,0.009479460603527315,7.045777537580816e-06
dtmp[c],0.015368852459016395,0.4041047184944638,0.00015066168869822729,0.0017154725574795515,0.04464519274889985,0.00020469482048958223
thymd[c],0.011270491803278689,0.36334737564201786,0.00033969501218479223,0.0015209068262631348,0.020821826456044426,0.0003167211637100967
dgmp[c],0.00819672131147541,0.3393183908801209,1.2017589993049603e-05,0.0008835308325777319,0.016543515051524533,1.781064639671197e-05
dgsn[c],0.009221311475409836,0.36334737564201786,4.4477716596085545e-05,0.0013029974345400922,0.020470804253648837,6.895163838268933e-05
dctp[c],0.013319672131147542,0.3393183908801209,8.275942767753073e-05,0.0008030148284223127,0.016467980240431335,6.636136624326523e-05
datp[c],0.011270491803278689,0.3393183908801209,6.254226938908142e-05,0.0007747407321059414,0.016446065746634438,4.2464700684646425e-05
udpglcur[c],0.0030737704918032786,0.3323396454187616,0.0,0.0004136051012271793,0.012336365464648802,0.0
ad[c],0.004098360655737705,0.0010245901639344263,0.0009531315678856654,0.0004238539922766932,1.7239053965373325e-24,0.000953131567885666
cgly[c],0.004098360655737705,0.2877632172827674,3.475501169553689e-06,0.0004394129253544021,0.0031346660980741655,3.0224784323144982e-06
betald[c],0.005122950819672132,0.2980983750865851,6.305170239596469e-07,0.00034847473393445736,0.004536904776667737,7.881462799495586e-07
glyb[c],0.00819672131147541,0.34123312585485754,1.3526091394943855e-05,0.0005195792848181728,0.01858012402314944,1.075423513948104e-05
trdrd[c],0.0194672131147541,0.3776090032318919,0.00038217703702728633,0.00109090291705109,0.020147341915679153,0.0005094200047910893
trdox[c],0.0194672131147541,0.3860462313022807,0.0002825435648248411,0.002283718889706612,0.033470531120692495,0.0002313865538933845
phe__L[c],0.017418032786885248,0.3796409799308976,0.00018167168982224796,0.001027688050185644,0.025731509103148916,0.00016911050627513435
phpyr[c],0.00819672131147541,0.37913093830985295,7.471835804303722e-06,0.0006835225261581642,0.021121901664415122,6.460922956824596e-06
tartr__L[c],0.00819672131147541,0.295703592471499,0.0001847059309741009,0.0007679500646884762,0.0037518043643208292,0.00016552615853333066
trp__L[c],0.018442622950819672,0.3808364306099422,0.0002530883249322164,0.0012725748943210136,0.027373936802121576,0.00020611763431709824
indpyr[c],0.012295081967213115,0.38888350263936683,4.478254272131344e-05,0.0013423609562947907,0.027758348360796794,4.971159684274439e-05
fe3[c],0.015368852459016395,0.4014221836158851,0.000549643169163225,0.0012794914908936079,0.032993163820223305,0.000496751129729799
oh1[c],0.006147540983606557,0.37811495544703067,0.001098111136533242,0.0005701753310257704,0.015542095569911362,0.0011585750315258512
malt1p[c],0.010245901639344263,0.38429386529546145,3.891412111777812e-06,0.0008302249126267206,0.030903971076670405,8.042011115781608e-06
tbsinyldp[c],0.005122950819672132,0.2103875211843692,6.305170239596469e-06,0.0002364494539733972,2.360042317707239e-05,6.305170239596469e-06
ficytc[c],0.006147540983606557,0.28640033330375564,2.345708737575068e-05,0.0004654973846581532,0.002230096464707417,2.0244725675053547e-05
qh2[c],0.014344262295081968,0.39194415983606556,5.916361838352645e-05,0.000992806246276293,0.029086412956898067,6.892030970286173e-05
focytc[c],0.006147540983606557,0.3760992382256338,0.00039252024016811135,0.0005916904474321695,0.016112960724433894,0.0004619512074576477
q[c],0.013319672131147542,0.39230740743554293,0.00018675023356096745,0.001048699048330403,0.029160055850481096,0.00018671672625671155
mndn[c],0.004098360655737705,0.3820185118208457,0.0,0.000600681210543686,0.020895706163730085,0.0
5dglcn[c],0.00819672131147541,0.3839452994312479,0.0,0.0007375424942127599,0.021013433335425203,0.0
glcn[c],0.00819672131147541,0.3839452994312479,0.0,0.0007375424942127599,0.021013433335425203,0.0
apoACP[c],0.0030737704918032786,0.0,0.0,0.00017366252697953433,3.288088601183572e-30,0.0
dpcoa[c],0.006147540983606557,0.3803231739649154,0.0002389105911369148,0.0005822585016403898,0.0208419090238651,0.00021230329040267554
2dhp[c],0.005122950819672132,0.3292879755915603,2.419093245595163e-05,0.00041613326400181385,0.009570959687356054,3.866287022024726e-05
pant__R[c],0.007172131147540984,0.3764336973080932,0.0003290368599297504,0.0005294597680043996,0.016581986201852254,0.0003693646301096515
nac[c],0.015368852459016395,0.4072147115179902,0.0003478072340865465,0.0014681903646143527,0.03317579726595133,0.0004085733591907601
nicrnt[c],0.011270491803278689,0.3860462313022807,0.00039913612297479877,0.0009703717247291058,0.02095776348166361,0.00045174459723640005
ncam[c],0.006147540983606557,0.33252136105494956,0.0,0.0006704724627141639,0.012168076270890726,0.0
quln[c],0.00819672131147541,0.27451341934043505,7.482958142250968e-05,0.0003616863242122255,0.0010287910073506486,5.854366868711127e-05
pnto__R[c],0.006147540983606557,0.3092035738662898,9.74332353339455e-06,0.0004451726557544263,0.007913152328745362,9.661922776676873e-06
pdx5p[c],0.006147540983606557,0.2876654384117912,0.0,0.0004890549655909829,0.0033978889844808436,0.0
pan4p[c],0.004098360655737705,0.37576537294536244,1.6665332239102722e-05,0.0004805918018897931,0.01398769701826792,1.6422633225911915e-05
pyam5p[c],0.0030737704918032786,0.0,0.0,0.00017366252697953433,3.288088601183572e-30,0.0
2dr5p[c],0.010245901639344263,0.38481790238450075,1.9441834051235587e-05,0.0009211736161109148,0.030931679068192806,2.4512600332272448e-05
6pgl[c],0.005122950819672132,0.3030062223500006,0.0009623673832328606,0.0006724134108878942,0.005126560477688424,0.0009730979403110552
6pgc[c],0.005122950819672132,0.32877646028967056,0.00010229060234201336,0.0005469814278354608,0.00877904851170762,0.00017062798312798296
rib__D[c],0.009221311475409836,0.33850435235741766,5.734426373236067e-06,0.0005595213987187219,0.016449617170501692,5.868562221021237e-06
f420_2h2[c],0.0020491803278688526,0.26799213984652503,0.0,0.00044419540356484586,0.0010859161487439366,0.0
