,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
P5CD,0.370250606305578,1.2181554096671296e-29,3.0153255996875216e+63,0.0007378806153726134,0.035970852347942804,8.579924535502363e-05
SSALx,0.3565076798706548,1.2181554096671296e-29,6.279685505873274e+61,0.0008508887507682101,0.035970852347942804,6.214751085223222e-05
SSALy,0.36863379143088115,1.2181554096671296e-29,1.546698282765202e+78,0.001993001708920743,0.04010480614577761,8.027945887300994e-05
HOAS,0.33468067906224735,1.2316904697745422e-29,0.000765240049917197,0.0014050300126288372,0.04259525227038527,0.000765240049917197
SR1,0.008084074373484235,8.79778906981838e-31,0.0,0.0002467139853573712,0.004133953797834814,0.0
ASPO6,0.2198868229587712,1.2181554096671296e-29,9.256973803894556e+74,0.00018996939240878478,0.004133953797834814,0.00017864757299818846
ACS2,0.09781729991915925,1.2181554096671296e-29,1.365451846845044e+133,0.000991556527083969,0.008830456973522178,0.001507149450071224
AGDC,0.13096200485044462,1.2181554096671296e-29,3.139939949330405e+61,0.0006859887772271917,0.035970852347942804,0.0014838783876634652
DGC3D,0.2360549717057397,1.2316904697745422e-29,0.0,0.00037067768654955216,0.004578343167623852,0.0
G1PACT,0.2991107518189167,1.2181554096671296e-29,8.540903336185782e+114,0.001291917404576358,1.7492057918423673e-31,0.0016053089121865181
GALKr,0.23928860145513337,1.2181554096671296e-29,5.359508759966265e+93,0.0004003584104104588,0.0015531780394486506,6.355887934558663e-05
GALUi,0.3249797898140663,1.2181554096671296e-29,1.0202449021967107e+77,0.0021517094633986605,0.04259525227038527,2.0070583134421314e-05
GLGC,0.3354890864995958,1.2181554096671296e-29,1.0326518421826237e+77,0.002193643079748622,0.04414843030983392,0.0008625444864915919
GLYK,0.24575586095392077,1.2181554096671296e-29,2.133255843340648e+111,0.000400589264640075,0.0015531780394486506,0.00013714225435476493
LACZ,0.13257881972514146,1.2181554096671296e-29,4.5994672512916265e+54,0.0005774811679857183,0.035970852347942804,1.2856481414225387e-05
MALT,0.13257881972514146,1.2181554096671296e-29,7.837498857269761e+50,0.0005794089435616635,0.035970852347942804,0.0007520222605388327
MMSAD1,0.12853678253839934,1.2181554096671296e-29,1.9651046161385582e+81,0.0009611163819642396,0.01185562210169738,1.539010182329659e-05
MN6PP,0.14470493128536782,1.2181554096671296e-29,2.3064601540651365e+129,0.0008184337786196297,0.039462308222967445,0.0007528345637258976
MTI,0.02021018593371059,1.2181554096671296e-29,2.2714229467776492e-05,0.0001774479100843262,4.250580236587384e-30,6.602474783780021e-05
THZPSN,0.44058205335489087,1.2181554096671296e-29,1.6024290819947062e+77,0.0006069090771115592,0.0015531780394486506,0.0017325926884930302
UAGCVT,0.017784963621665317,1.2181554096671296e-29,1.3894459255243287e+31,0.0003535840365665542,1.1300650335339017e-31,7.421897865453961e-06
UAGDP,0.3265966046887631,1.2181554096671296e-29,8.447192074744013e+74,0.0012077541405289241,0.04259525227038527,0.0058374119390937
UAPGR,0.3298302344381568,1.2181554096671296e-29,1.2571128131513158e+68,0.0012075903191782699,0.04259525227038527,1.5015757857731744e-05
XYLK,0.24090541632983023,1.2181554096671296e-29,3.388046363760732e+66,0.00031677349917178215,0.0015531780394486506,8.991595866130315e-05
TREP,0.13500404203718674,1.2181554096671296e-29,4.486288371353842e+116,0.002544054042516613,0.03238792792262216,2.7020266619810142e-05
HIBD,0.23767178658043653,1.2181554096671296e-29,3.1127864157350223e+32,0.00037383499654534193,0.004578343167623852,4.862839828972702e-05
MANPGH,0.12934518997574776,1.2316904697745422e-29,0.0,0.0005749675325544419,0.035970852347942804,0.0
ACGAMPM,0.0016168148746968471,1.2181554096671296e-29,0.0,0.00013060625121474913,8.53137097232205e-63,5.2141154557743e-07
ACGAMT,0.0040420371867421175,1.2181554096671296e-29,2.7655037550307785e-09,0.00019361066424402633,2.3980348517234924e-31,3.62543527796452e-05
AFTA,0.0040420371867421175,1.2181554096671296e-29,4.478270676949054e-05,0.0002268602229594536,1.2740439981466598e-29,5.9162820928904845e-05
ALAALAr,0.2546483427647534,1.2181554096671296e-29,4.26644253083064e+116,0.0004198053989224721,0.0015531780394486506,8.042441022220062e-05
ALAR,0.01616814874696847,1.2181554096671296e-29,2.018638195782739e+49,0.0002784002374568746,1.1336649184477813e-30,2.0774896261947784e-05
DCPDPP,0.14227970897332254,1.2181554096671296e-29,1.2756660725786663e+164,0.0006038911669572468,0.035970852347942804,0.0029272209658879503
DCPE,0.0040420371867421175,1.2181554096671296e-29,0.0022266600081038298,0.0001558265436866551,1.7944281664035635e-31,0.002272386997155504
DCPT,0.014551333872271624,1.2181554096671296e-29,2.660099253527377e+113,0.00033906674054099616,4.1828712226012965e-30,0.0014954312198907844
G1PTT,0.32336297493936944,1.2181554096671296e-29,3.50668937793598e+135,0.002085107661096431,0.04259525227038527,0.001483939903887449
GALFT,0.34195634599838315,1.2181554096671296e-29,1.4525727990931522e+107,0.0007633015607989236,0.035970852347942804,0.0008612703597611658
O16RHAT,0.21422797089733225,1.2181554096671296e-29,0.0,0.00023736912445184946,1.3626719657870204e-29,5.116159604286554e-05
TDPDRE,0.0016168148746968471,1.2181554096671296e-29,0.0,0.0001282694381892663,4.3599287138022835e-57,1.084062969141776e-07
TDPDRR,0.33225545675020207,1.2181554096671296e-29,1.2571072040608595e+68,0.0012998964288338456,0.04259525227038527,0.0023106611587039826
TDPGDH,0.20937752627324172,1.2181554096671296e-29,0.000765240049917197,0.0003044117583747426,1.362671965788436e-29,0.0008844845780509556
UDPGALM,0.0016168148746968471,1.2181554096671296e-29,0.0,0.00022055644982856384,2.066976898917408e-33,5.148119533776132e-07
ALDR,0.32821341956345995,1.2181554096671296e-29,2.6124627953175723e+121,0.00119087176997788,0.04259525227038527,1.612378531623059e-05
AL4D,0.23767178658043653,1.2181554096671296e-29,9.861379031556589e+41,0.0004339147842464593,0.004578343167623852,5.0851507771645136e-05
MANT1,0.0040420371867421175,1.2316904697745422e-29,0.0,0.0001816354518337637,3.147737558552505e-58,0.0
EMB,0.004850444624090541,1.2181554096671296e-29,0.0,0.00022466997835488196,4.512710704440143e-57,2.4010042796827702e-05
ARABT,0.0032336297493936943,1.2316904697745422e-29,0.0,0.000212015188211942,3.144911048343411e-59,0.0
ACGK,0.03152789005658852,1.2181554096671296e-29,1.8520371617680954e+101,0.00038113056371269044,0.0015531780394486506,1.67424912333201e-05
ACOTA,0.06224737267582862,1.2181554096671296e-29,7.038039703502553e+92,0.0005569760670820627,5.994307113072061e-31,2.600913096693989e-05
AGPR,0.3427647534357316,1.2181554096671296e-29,1.2457221076897918e+128,0.0012111152442955077,0.04259525227038527,2.1937294249861114e-05
ARGDr,0.13662085691188358,1.2181554096671296e-29,5.082171249844494e+118,0.0006137206318988483,0.035970852347942804,1.4645539729297716e-05
AST,0.2700080840743735,1.2181554096671296e-29,9.944187732648063e+32,0.0003268226012885338,6.650604902725965e-33,9.458299187272863e-05
G5SADs,0.4042037186742118,1.2181554096671296e-29,9.693776451140736e-60,0.0001917605363087773,6.345542133156498e-33,0.0001638430033512983
OCBT,0.5933710590137429,1.2181554096671296e-29,4.2108742926112582e+124,0.003462087789649918,0.06373953152836984,0.00010318331984670303
ORNTA,0.037186742118027485,1.2181554096671296e-29,4.7838660116987686e+94,0.0006177172771977114,0.0034914558750246388,0.0030194528413987056
ORNTAC,0.02991107518189167,1.2181554096671296e-29,1.4076079407005109e+92,0.00036636388513399266,5.64982210243711e-31,0.0014383567830953405
P5CR,0.3290218270008084,1.2181554096671296e-29,1.1331010613247243e+92,0.00119087176997788,0.04259525227038527,7.900958023835288e-05
P5CRx,0.4147130153597413,1.2181554096671296e-29,9.070756585598982e+91,0.0017021817379341301,0.04717359543800913,0.0007057233669467864
PROD2,0.22069523039611963,1.2181554096671296e-29,31773.6984287799,0.0002768713200087533,1.0521903906636221e-30,0.008374430696566085
SADH,0.438965238480194,1.2181554096671296e-29,1.6658997879242316e+91,0.0014575911034303043,0.07856610461832807,1.9845216473531036e-05
SGDS,0.1544058205335489,1.2181554096671296e-29,8.841974220742302e+62,0.0005798314819528099,0.035970852347942804,5.282327582976736e-05
SGSAD,0.3532740501212611,1.2181554096671296e-29,9.408240468110134e+62,0.000751616632035131,0.035970852347942804,4.853151926936478e-05
SOTA,0.034761519805982216,1.2181554096671296e-29,1.8901648507123962e+40,0.0004637021612441479,3.867581925127494e-32,3.874943403703731e-05
FAD_14,0.137429264349232,1.2181554096671296e-29,8.217529587081413e+108,0.0010353118328926766,0.01185562210169738,3.7717683868647636e-05
FAD_15,0.137429264349232,1.2181554096671296e-29,8.142483654779299e+108,0.0010523036407817502,0.01185562210169738,3.642606330592431e-05
FAD_16,0.13662085691188358,1.2181554096671296e-29,8.067437722477185e+108,0.0010469917720875867,0.01185562210169738,3.634506756622087e-05
FAD_17,0.3395311236863379,1.2181554096671296e-29,4.04197087996598e+109,0.0005943143268532612,0.035970852347942804,4.847044975965354e-05
FAD_18,0.12853678253839934,1.2181554096671296e-29,1.2539887618493206e+64,0.0005768968831176786,0.035970852347942804,2.009804476279035e-06
FAD_19,0.050121261115602264,1.2181554096671296e-29,2.1703864002776645e+36,0.0008614754966674762,0.004578343167623852,0.0007532651955570675
COCO2,0.8706548100242522,1.2181554096671296e-29,1.7190983623069282e+127,0.005685990007757131,0.09997597629363819,0.010721749789136393
ACONT,0.0032336297493936943,1.2181554096671296e-29,0.00076524334791667,0.00013391814612005127,4.0100582758310896e-33,0.000781254242687263
AKGDb,0.07679870654810024,1.2181554096671296e-29,6.369161926269164e+83,0.0008254559879484956,0.007277278934073528,6.288990989828104e-05
CITL,0.008084074373484235,1.2181554096671296e-29,1.4699404178956397e-07,0.00013391814612005127,4.0100582758310896e-33,7.608966042987303e-06
CS,0.43007275666936134,1.2181554096671296e-29,2.4701020505821748e+119,0.0016077178532762119,0.035970852347942804,0.01264466015727716
FRD,0.07356507679870654,1.2181554096671296e-29,2.55729810883478e+22,0.001251253095698696,8.05577787889665e-32,0.01491003193104791
FRD2,0.017784963621665317,1.2181554096671296e-29,35380110476.189804,0.00042516507267944365,9.324456395561329e-31,0.013438832065576434
FRD3,0.01616814874696847,1.2181554096671296e-29,0.02331361644622257,0.000293388808314312,4.799806662536385e-33,0.002252528254898711
FUM,0.3468067906224737,1.2181554096671296e-29,9.48819455391075e+106,0.0006933388062560325,0.035970852347942804,0.000977595192619764
GCCc,0.2368633791430881,1.2181554096671296e-29,1.403564342889855e+50,0.0003970435418141313,0.004578343167623852,4.8110721268075144e-05
ICDHyr,0.13823767178658042,1.2181554096671296e-29,2.101306918374524e+75,0.0016458210912781814,0.01693707714468194,0.0008074934344416343
MDH,0.6443007275666935,1.2181554096671296e-29,1.4814520367969573e+95,0.0020056155285095158,0.05175193860563298,0.0014430800247620796
OXGDC,0.3314470493128537,1.2181554096671296e-29,3.537005728267951e+76,0.0012817763350157333,0.04259525227038527,6.433571613554017e-06
PC,0.2700080840743735,1.2181554096671296e-29,1.3658359733952369e+108,0.0005482481781399587,0.0018920187722420347,7.334522435726098e-05
PDHcr,0.2400970088924818,1.2181554096671296e-29,2.3698818859959954e+30,0.001533826136337174,0.004578343167623852,0.0015585658294199692
PEPCK_re,0.14713015359741308,1.2181554096671296e-29,1.6321070554992634e+123,0.004673138363176631,0.0297565834033977,0.0092350991875693
SUCD1,0.021018593371059012,1.2181554096671296e-29,1.859156847203127e+17,0.0004126967472511965,1.2290011963279727e-30,0.008670384346184577
SUCOAS,0.3678253839935327,1.2181554096671296e-29,3.032239700323941e+154,0.0036858374038586366,0.033662516950784586,0.007410333233106052
KGD2,0.7049312853678253,1.2181554096671296e-29,1.1022987294824212e+119,0.005912096371013624,0.07128240287976892,0.021679231993443675
AKGDa,0.33063864187550523,1.2181554096671296e-29,1.46497418121256e+127,0.0012817763350157333,0.04259525227038527,7.115477088981308e-06
AKGDH,0.1406628940986257,1.2181554096671296e-29,7.641435752251038e+118,0.0011261302456642857,0.01185562210169738,7.360914139971387e-05
MHUD1,0.137429264349232,1.2316904697745422e-29,0.0,0.0007103013765018701,0.04010480614577761,0.0
ACBIPGT,0.3217461600646726,1.2181554096671296e-29,6.075449295592296e+124,0.001190998414960577,0.04259525227038527,0.0006407837183316139
ADCPS1,0.25222312045270817,1.2181554096671296e-29,2.659131025834233e+93,0.0007444153386609893,0.00504463391447329,7.499131777077103e-05
ADCPS2,0.2497978981406629,1.2316904697745422e-29,0.0,0.0007280290513065997,0.00504463391447329,0.0
ADCYRS,0.39369442198868226,1.2181554096671296e-29,1.4668065592172147e+134,0.0012807106437664904,0.03752403038739145,0.00011553610449813618
ADOCBIK,0.23928860145513337,1.2181554096671296e-29,4.546596608649095e+92,0.0006782012310082605,0.0015531780394486506,6.355887934558663e-05
ADOCBLS,0.2158447857720291,1.2181554096671296e-29,8.928520299309955e-18,0.0002556883067154068,2.1948508554099086e-31,5.1338414878729565e-05
AHMMPS,0.3298302344381568,1.2181554096671296e-29,1.2457218464435124e+128,0.0011155481205081053,0.04259525227038527,7.342276028312974e-05
AMAOTr,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
AMMQT8,0.3193209377526273,1.2181554096671296e-29,3.504429351558679e+126,0.0011512997093385932,0.04259525227038527,1.0093077370431937e-05
AOXSr,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
BACCL,0.3338722716248989,1.2316904697745422e-29,0.0,0.001360499162019309,0.04414843030983392,0.0
BTS2,0.3249797898140663,1.2181554096671296e-29,7.380878103456333e+117,0.0012939403193344533,0.04259525227038527,4.730988597411848e-05
BTS3r,0.0032336297493936943,1.2181554096671296e-29,0.0,0.0002482470459468415,6.57946251519927e-33,2.7312236978678318e-05
CBIAT,0.32821341956345995,1.2181554096671296e-29,2.9211582058848934e+92,0.0012737348691714294,0.04414843030983392,6.930351606945155e-06
CBLAT,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
COCHL,0.3742926434923201,1.2181554096671296e-29,7.334032796085717e+133,0.0009498041691427526,0.03752403038739145,0.001611815029054296
CPC6R,0.32740501212611156,1.2316904697745422e-29,0.0,0.00119087176997788,0.04259525227038527,0.0
CPPPGO,0.5286984640258691,1.2181554096671296e-29,6.11928859661696e+124,0.0013723647020729122,0.04672920606822009,0.00015851402400353872
CYRDAAT,0.3265966046887631,1.2181554096671296e-29,6.059571389377134e+74,0.0012496877568788846,0.04414843030983392,2.1039150119299395e-06
CYRDAR2,0.2166531932093775,1.2181554096671296e-29,4.0930422082516833e-07,0.00013242788737109198,1.9986775469613796e-31,5.183220225963553e-05
DB4PS,0.2166531932093775,1.2181554096671296e-29,0.0014114428386459916,0.00022098257322713223,9.756610496696273e-34,0.0015099696529421122
DBTS,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
DHNAOT,0.22473726758286175,1.2181554096671296e-29,0.0,0.00014254467460195688,4.6110849885728143e-60,0.00011638332788181695
DMATT,0.01131770412287793,1.2181554096671296e-29,4.422353124094329e-06,0.00014963875236790014,2.856198257369286e-32,2.6276369610806053e-05
DMPPS,0.5990299110751819,1.2181554096671296e-29,6.10054792257203e+124,0.0017059008792849478,0.04717359543800913,0.00027940910210964235
FCLT,0.21503637833468067,1.2181554096671296e-29,4.635829827662914e+84,0.0002076872246133968,0.003892717828367321,4.879384227122411e-05
FCLT2,0.2158447857720291,1.2181554096671296e-29,0.000746272561500446,0.00032598103886708076,1.99175911517249e-31,0.0008091099963665059
FOMETRi,0.34114793856103476,1.2181554096671296e-29,4.984130528339647e+72,0.0006021167689944643,0.035970852347942804,5.1646177692841954e-05
FTHFCL,0.04284559417946645,1.2181554096671296e-29,8.572087740487594e+66,0.0003173115377922261,0.0015531780394486506,2.3407287209931254e-05
G1SAT,0.0016168148746968471,1.2181554096671296e-29,0.000765240049917197,0.00013168954409798912,2.716479246139268e-32,0.000784769681429508
GTPCII2,0.3468067906224737,1.2181554096671296e-29,7.046946815703287e+76,0.0006504178270069137,0.035970852347942804,6.25689791882103e-05
HMBS,0.1341956345998383,1.2181554096671296e-29,8.780271855628068e+62,0.0005749675325544419,0.035970852347942804,0.0007762358106080548
HMPK1,0.2400970088924818,1.2181554096671296e-29,6.0821561355177355e+91,0.0003603896051373734,0.0015531780394486506,6.604411127980523e-05
HMPK2,0.21827000808407437,1.2181554096671296e-29,1884.6368685517957,0.0001925518513819639,1.3697705551503032e-29,6.725622895826906e-05
HMPK3,0.2166531932093775,1.2181554096671296e-29,8.506964411964497e-21,0.00026449996772064913,1.3695679967259462e-29,5.945038710535936e-05
HMPK4,0.21746160064672593,1.2181554096671296e-29,108349154999.29724,0.000247744242152302,1.369062242182183e-29,5.5318445972943147e-05
MPML,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
NADTRHD,0.07033144704931285,1.2181554096671296e-29,3.430424540426467e+44,0.0004898066784964207,0.006222332036315078,0.00424722686790061
NO3R1,0.5602263540824576,1.2181554096671296e-29,2.3963154359706627e+93,0.0013053011441160757,0.04259525227038527,0.0009147828168888954
NO3R2,0.5594179466451091,1.2181554096671296e-29,2.396315435970661e+93,0.0014155246929206625,0.04259525227038527,0.0008950856356546315
NPHS,0.06305578011317704,1.2181554096671296e-29,5.0383324708999775e-05,0.00016267340008419714,1.923337461514287e-31,0.00010741293655561485
NTRIRx,0.5998383185125303,1.2181554096671296e-29,6.067518784613089e+90,0.0017275208376923278,0.04717359543800913,0.00020195072059054112
PC11M,0.21503637833468067,1.2181554096671296e-29,1.9647059627111434e-66,0.0001509088553679008,7.674226803162881e-33,4.942211759141618e-05
PC17M,0.21503637833468067,1.2181554096671296e-29,0.000745621140538826,0.0011167331413523321,2.5650550051135735e-31,0.0008278766906319443
PC20M,0.21422797089733225,1.2181554096671296e-29,0.0,0.00014080337807514178,7.674226803162881e-33,4.905243120424205e-05
PC6AR,0.32821341956345995,1.2181554096671296e-29,2.260254027648265e+91,0.00119087176997788,0.04259525227038527,4.60214278900179e-05
PC6YM,0.2190784155214228,1.2181554096671296e-29,6.639309087059638e-11,0.00020358719696592884,2.3448967405149214e-31,5.424057341211565e-05
PC8XM,0.3128536782538399,1.2181554096671296e-29,3.706923422069589e+61,0.0011155481205081053,0.04259525227038527,3.689277813742465e-07
PMDPHT,0.14308811641067096,1.2181554096671296e-29,3.0851180768240487e+60,0.0006528392133524029,0.035970852347942804,4.973600304420031e-05
PNCDC,0.3193209377526273,1.2316904697745422e-29,0.0,0.0011155481205081053,0.04259525227038527,0.0
PPBNGS,0.40258690379951495,1.2181554096671296e-29,0.0007456185101757305,0.0002392149711434412,1.7326447567518448e-62,0.0009094615135270287
PPNCL3,0.24252223120452707,1.2181554096671296e-29,6.447274979609313e+105,0.000477811198733163,0.0015531780394486506,5.886982703380536e-05
PPPGO,0.2134195634599838,1.2181554096671296e-29,1.7803750958639554e+40,0.00018788317429980453,0.004133953797834814,0.0009128802031235914
PYDXNO,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
PYDXO,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
R05217,0.3152789005658852,1.2181554096671296e-29,6.07661485523035e+67,0.0011491678700181005,0.04672920606822009,3.302090605838464e-05
R05219,0.3427647534357316,1.2181554096671296e-29,1.8188532541905834e+63,0.0005885352462320641,0.035970852347942804,5.213699165681701e-05
R05224_2,0.3880355699272433,1.2181554096671296e-29,5.866141616006284e+106,0.001697725653509083,0.03752403038739145,0.0008548640772238198
RZ5PP,0.14227970897332254,1.2181554096671296e-29,7.06762695561075e+62,0.0005758292111560512,0.035970852347942804,0.0001889737274563599
SHCHD2,0.23767178658043653,1.2181554096671296e-29,1.385069575881083e+50,0.00037113096535567225,0.004578343167623852,7.86718684894344e-05
SHCHD3,0.2368633791430881,1.2316904697745422e-29,0.0,0.00037113096535567225,0.004578343167623852,0.0
SHCHF,0.2158447857720291,1.2181554096671296e-29,4.635829827662914e+84,0.00020707059025432703,0.003892717828367321,4.8667334574417555e-05
SPODM,0.34195634599838315,1.2316904697745422e-29,0.0,0.0011155481205081053,0.04259525227038527,0.0
SUCBZL,0.09700889248181083,1.2181554096671296e-29,2.044830470435091e+62,0.0007918804512385153,0.008830456973522178,0.0007827359287770027
SUCBZS,0.20937752627324172,1.2181554096671296e-29,0.0,0.00014093952356821488,2.0205106407068664e-59,0.00011970925959561551
THMDP,0.35084882780921584,1.2181554096671296e-29,7.878923355307453e+69,0.0005929763895736878,0.035970852347942804,5.469620815859533e-05
TMN,0.34357316087308004,1.2181554096671296e-29,7.87892328942548e+69,0.0006081642562272252,0.035970852347942804,0.00011703330945597798
UDCPDP,0.35974130962004847,1.2181554096671296e-29,1.4582773879930603e+72,0.0007291016077354863,0.035970852347942804,0.0038319024568254853
UDCPDPS,0.01131770412287793,1.2181554096671296e-29,0.0007364617916297127,0.00015471639256774673,1.940059193683461e-32,0.0007446245583976155
UPP3MT,0.2166531932093775,1.2181554096671296e-29,1853238607274.6606,0.0001413023190514223,7.674226803162881e-33,8.685510061777802e-05
UPP3S,0.21018593371059013,1.2181554096671296e-29,4.1038332848181996e-06,0.00029032145755341076,1.8354278518103101e-31,0.00014865047334760223
UPPDC1,0.3217461600646726,1.2181554096671296e-29,1.3372517393853435e+74,0.0011165003402905055,0.04259525227038527,3.4856329400439244e-05
UPPDC2,0.3193209377526273,1.2316904697745422e-29,0.0,0.0011155481205081053,0.04259525227038527,0.0
DTBTST,0.010509296685529506,1.2181554096671296e-29,6.560939254765875e+48,0.00046381527806748355,7.892522013416498e-32,0.0008135990458302063
PYDXS,0.4397736459175424,1.2181554096671296e-29,3.328204347252622e+61,0.00032387322555613743,6.268698372085116e-33,0.0002073741494297499
PLPS,0.4397736459175424,1.2181554096671296e-29,1.7207147573314783e+61,0.0002513726104828839,1.3998083949192126e-32,0.0002073741494297499
PDBL_3,0.4357316087308003,1.2181554096671296e-29,2.1225873193502082e+61,0.0002596629923047068,9.050083148791842e-33,0.0002073741494297499
PDBL_4,0.43654001616814875,1.2181554096671296e-29,1.7207147573044893e+61,0.00022827648485547285,1.6779468725898852e-32,0.0002073741494297499
2PLS,0.2190784155214228,1.2316904697745422e-29,0.0,0.00024179037162721522,2.1582493972043764e-19,0.0
LPPGS,0.3217461600646726,1.2316904697745422e-29,0.0015508202982993055,0.001190998414960577,0.04259525227038527,0.00038229299929624076
DMHDRFS_1,0.1438965238480194,1.2316904697745422e-29,0.00040103205554191396,0.0006627506976115622,0.035970852347942804,0.00038229299929624076
LPFPLT,0.2166531932093775,8.804776988062872e-31,0.0,0.00026163132102317117,0.007625409672859453,0.0
GF4GL_7,0.046079223928860144,1.2316904697745422e-29,0.0,0.0004676090012428736,0.0007401026861360663,0.0
GF4GL_1,0.253839935327405,1.2316904697745422e-29,0.0,0.0004848669982422603,7.183226864891182e-05,0.0
CPMPS,0.13662085691188358,1.2181554096671296e-29,1.2856941641049334e+91,0.0006504178270069137,0.035970852347942804,7.944787752275483e-06
ISCS,0.016976556184316895,1.2181554096671296e-29,1.4122803738531386e+84,0.00036733052603118283,0.003892717828367321,2.481994004268641e-05
MOEA1,0.2190784155214228,1.2316904697745422e-29,0.0,0.00025980798142585836,0.004284701553697314,0.0
MPTAT,0.3338722716248989,1.2316904697745422e-29,0.0,0.0015339169576489733,0.04414843030983392,0.0
MOBA,0.5634599838318513,1.2316904697745422e-29,0.0,0.001636872523383015,0.04717359543800913,0.0
MOAE1,0.3160873080032336,1.2181554096671296e-29,3.160268687492895e+71,0.0011708902760811336,0.04259525227038527,3.5882888088382662e-06
MOEB1,0.23848019401778495,1.2181554096671296e-29,2.1356763353551764e+47,0.0004676458986290034,0.0015531780394486506,0.0008025261832353889
ADOCBIAH,0.1301535974130962,1.2316904697745422e-29,0.0,0.0009378047927907694,0.035970852347942804,0.0
COB2,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
CBL2OR_1,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
PHEMEt,0.0024252223120452706,3.2225369209638517e-06,0.0007469266128251616,0.00023544776554748452,0.0,0.0007469266128251616
HEMEOS,0.1406628940986257,1.2181554096671296e-29,1.1458274484778294e+66,0.0006880150594014037,0.035970852347942804,0.0015000735167279952
HEMEAS,0.34114793856103476,1.2181554096671296e-29,7.62320543019431e+69,0.00061998748425294,0.035970852347942804,4.8667334574417555e-05
GSEALD,0.5440582053354891,1.2181554096671296e-29,3.2564687873788293e+120,0.001399137865433959,0.04259525227038527,0.0016803244230487444
CPPPGO2_1,0.015359741309620048,1.2316904697745422e-29,0.0,0.00036354693132383263,1.064590510241963e-30,0.0
FPRA,0.43249797898140663,1.2181554096671296e-29,2.609498073226782e+121,0.002450346132479768,0.059532329415067205,3.294724671791017e-05
THMP,0.14227970897332254,1.2181554096671296e-29,7.878923292510598e+69,0.0006624321165481494,0.035970852347942804,7.668002275811489e-06
SHCHCS3,0.012934518997574777,1.2181554096671296e-29,0.000765240049917197,0.00024102691629824058,9.276458328936156e-31,0.0007873754419232737
SEPHCHCS,0.3314470493128537,1.2181554096671296e-29,1.3325248386972395e+74,0.0013381853836062787,0.04259525227038527,0.0022871400458753795
APPLDHr,0.4147130153597413,1.2181554096671296e-29,2.477824950983192e+122,0.0017969593152816852,0.04717359543800913,0.00010111190177350748
AOBUTDs,0.3201293451899757,1.2181554096671296e-29,1.4649989594619725e+127,0.0011155481205081053,0.04259525227038527,5.992023890827777e-06
DMBI,0.603071948261924,1.2181554096671296e-29,6.100820335133328e+124,0.0017358014874441258,0.05130754923584394,0.0002650526803144858
HETZK,0.23848019401778495,1.2181554096671296e-29,6.081947761682083e+91,0.0003173088881612119,0.0015531780394486506,6.355887934558663e-05
ADMDC,0.0,0.0,0.0,0.00012726831333439013,0.0,0.0
AHCi,0.15602263540824574,1.2181554096671296e-29,2.0907817970481905e+90,0.003150714899898873,0.03637211430128548,0.0008763538418592462
AHCYSNS,0.1511721907841552,1.2316904697745422e-29,0.0,0.003150714899898873,0.03637211430128548,0.0
CYANST,0.21180274858528697,1.2316904697745422e-29,0.0,0.0001297819487656666,5.836171990143427e-33,0.0
CYSS,0.22069523039611963,1.2181554096671296e-29,2.036532676335477e-30,0.0001495775909192019,6.57946251519927e-33,7.102850238252321e-05
CYSTL,0.14874696847210994,1.2181554096671296e-29,6.640629859790759e+71,0.0005797336529620757,0.035970852347942804,0.002914930444483586
CYSTS,0.2134195634599838,1.2181554096671296e-29,1.0399235148266003e+85,0.00046596587693313493,1.5081158802858034e-32,0.0015961484413781288
HCYSMT,0.22150363783346805,1.2181554096671296e-29,1.174693071398503e+85,0.00045804276475707703,1.6134935042572985e-32,7.333518754693518e-05
HSERTA,0.09377526273241714,1.2181554096671296e-29,2.9686276841071104e+88,0.0010545045071722167,1.7492057918423673e-31,0.00013679697660760453
METAT,0.19320937752627323,1.2181554096671296e-29,1.2666278102059328e+121,0.0008908643689794994,0.04101548626241609,0.015007014803788254
METOX1s,0.22231204527081647,1.2181554096671296e-29,1.8092531788208538e+89,0.00047441555947537787,0.011518127501226773,0.00015345838839759429
METOX2s,0.22231204527081647,1.2181554096671296e-29,1.8092531788208538e+89,0.00047441555947537787,0.011518127501226773,0.00015345838839759429
METS,0.22231204527081647,1.2181554096671296e-29,1.174693071398503e+85,0.0004607314281667029,1.9319234498181435e-32,0.00010092966735030109
MHPGLUT,0.008084074373484235,1.2316904697745422e-29,0.0,0.0004449609788224455,8.460708239410104e-33,0.0
MTAN,0.1301535974130962,1.2316904697745422e-29,0.0,0.0005763675767065319,0.036782787302727785,0.0
SERAT,0.09539207760711398,1.2181554096671296e-29,2.9686285667206155e+88,0.001075509405282906,1.8154102974768465e-31,0.00010419710259947333
SERD_L,0.019401778496362165,1.2181554096671296e-29,0.0,0.0001482732114450796,6.620450563447932e-33,2.644033082793359e-05
