,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
XYLK,0.5416329830234438,0.6586104534003392,0.0008716246732282404,0.0011274521330742748,0.036649873073441315,0.0008687915735864806
TREP,0.15844785772029102,0.5083290157790649,9.276515708963761e-05,0.0004337124733042495,0.009366675307094431,0.0001048257426768928
HIBD,0.5198059822150364,0.6491717685586146,0.00015096762380824207,0.0010474505688152162,0.03600852776546687,0.00015105589353450532
MANPGH,0.3298302344381568,0.5685911724613808,0.000493106112157904,0.0007578206099986478,0.021140539261938852,0.00048788652960284637
ACGAMPM,0.0040420371867421175,0.4504749951986851,9.799071540944246e-09,0.00012980378443464788,0.00027295898951376694,9.799071540944117e-09
ACGAMT,0.01616814874696847,0.43171182914381573,6.675326462410417e-06,0.00019494074310167012,0.000687326211349436,7.244572791647648e-06
AFTA,0.008892481810832659,0.4468540781748009,5.306551140257214e-06,0.0002139289322549376,0.0002988912101321929,2.418444981373364e-05
ALAALAr,0.5917542441390461,0.6817389141384782,0.000536677937525472,0.0011999311162738623,0.03846503162579801,0.0005329486629919293
ALAR,0.014551333872271624,0.45892668366395123,3.156710573796883e-06,0.00017194453959374565,0.0007775969672444628,4.397071923572058e-06
DCPDPP,0.38722716248989486,0.5885657420425554,0.0006027561352782399,0.0008592340374385432,0.02413818040355936,0.0005834811299196631
DCPE,0.0040420371867421175,0.4229044301398444,8.066633004825155e-07,0.00017483666649117826,9.489724092685213e-05,8.066633004825155e-07
DCPT,0.09862570735650768,0.475520844465175,0.0002661997028201293,0.00038780340637337884,0.004668232241052062,0.0002944592270350063
G1PTT,0.5424413904607922,0.6596761661081068,0.0006288672436183056,0.0011191959933961354,0.03652841212055152,0.0006229901345074951
GALFT,0.618431689571544,0.7000799152629822,0.0014891531051356693,0.0012829696281505864,0.04061836565640216,0.0014808157300352492
O16RHAT,0.49555375909458366,0.6373317415135122,0.000346419533950058,0.0010092520149092123,0.035407376111989824,0.0003297542635479999
TDPDRE,0.0016168148746968471,0.4116592433404342,5.926814063230137e-09,0.00012447881459488953,8.574498863998086e-05,7.659571161535992e-09
TDPDRR,0.5004042037186742,0.6396650690190534,0.0012940793001893316,0.0010662258669842254,0.035538094386500775,0.0012666722675889674
TDPGDH,0.3290218270008084,0.5683269572325418,0.0006018925888792448,0.0007674000591107522,0.021139915415903068,0.0006155103511167391
UDPGALM,0.0024252223120452706,0.41841929933781385,3.184945581223563e-07,0.00015335299063542427,0.00011701297140492287,4.142325056531836e-07
ALDR,0.49878738884397733,0.6389966624683543,4.171018499925827e-05,0.001001130193097466,0.035537477118980934,4.1484093918026376e-05
AL4D,0.5198059822150364,0.6491717685586146,0.00015096762380824207,0.0010474505688152162,0.03600852776546687,0.00015105589353450532
MANT1,0.009700889248181082,0.4516394431183272,5.429773646738037e-06,0.00019051254080085564,0.00041787374049026603,8.729052360451218e-06
EMB,0.009700889248181082,0.4524748841895782,1.325696202957914e-05,0.00021749259249761652,0.0003673806473804147,3.9669303873034593e-05
ARABT,0.008084074373484235,0.4465277882308981,3.3429029787763207e-06,0.00021109009015656428,0.00023753506130520617,2.224464294229798e-05
ACGK,0.16248989490703314,0.5085403791951892,1.1614181235892016e-05,0.0004301893679481448,0.009776161170232332,1.2810059170111091e-05
ACOTA,0.050121261115602264,0.46895690642807897,4.040117030768646e-06,0.0002554058944341751,0.002377429277669104,4.2728652661571765e-06
AGPR,0.5561843168957155,0.6646954412850162,0.0003117580933151636,0.0011201223186100562,0.03754806070970244,0.000310120130240643
ARGDr,0.34195634599838315,0.5733894102036708,0.0005129611719420195,0.000790533173548746,0.021645601793365856,0.000523787428483469
AST,0.5529506871463217,0.6650568852443882,0.0012851471464312735,0.001174790580261311,0.03666161670067847,0.0012777953566936256
G5SADs,0.6160064672594987,0.6988797782653886,0.0003295874963788296,0.0012230991102831522,0.04059025700138945,0.00032793464132324104
OCBT,0.5529506871463217,0.6636134628130385,0.0014373161173234007,0.0011501335209483596,0.03749711617187878,0.0013884216185219452
ORNTA,0.05416329830234438,0.47003828284566873,9.437322793047162e-05,0.0002990792938937404,0.0026070822373950977,0.00013671510839094879
ORNTAC,0.046079223928860144,0.4671656271827464,8.047758718685823e-05,0.00028368302520337315,0.0020864904744280193,0.0001224752669762765
P5CR,0.49878738884397733,0.6389966624683543,4.171018499925827e-05,0.001001130193097466,0.035537477118980934,4.1484093918026376e-05
P5CRx,0.5198059822150364,0.6491717685586146,0.00015096762380824207,0.0010474505688152162,0.03600852776546687,0.00015105589353450532
PROD2,0.5189975747776879,0.6488273803524828,0.0005678370595985006,0.0010647167763553236,0.035840933215816606,0.0005662951332193129
SADH,0.6321746160064672,0.7081873838821251,0.000730948052908068,0.0012748259342418955,0.040832599731983193,0.0007239815350480744
SGDS,0.3654001616814874,0.5815690023606419,0.0010605884401118618,0.0008731973000111836,0.022066549793154606,0.0010866341580711035
SGSAD,0.6426839126919968,0.7139752550872329,0.0005594884005038378,0.0012832996289061994,0.04116596049177459,0.0005573484618919434
SOTA,0.050121261115602264,0.46895690642807897,3.591344094939068e-06,0.00025519139053572457,0.0024122297807374583,3.823401146230055e-06
FAD_14,0.20129345189975748,0.5117320552152427,0.00011368130491572448,0.0005309765442090923,0.01123509634283117,0.00011630468230309434
FAD_15,0.20048504446240906,0.511518030934517,0.00011237823995611197,0.0005296081136764325,0.011173602302265492,0.00011500059686035068
FAD_16,0.20048504446240906,0.511518030934517,0.00011243830622369081,0.0005295656444961442,0.011173280330141774,0.00011511975336716301
FAD_17,0.6160064672594987,0.6988797782653886,0.0003049866724469717,0.0012211205586592456,0.04060319668672145,0.00030358318912193
FAD_18,0.32821341956345995,0.5680629874428379,8.193170086686952e-06,0.000715344588493485,0.02109326193053455,8.302202715050801e-06
FAD_19,0.09700889248181083,0.48398876611176495,6.251419651831849e-07,0.0003047469970852897,0.005728237249479355,6.285556185495379e-07
COCO2,0.6281325788197251,0.7057354944976515,0.0036863981108877252,0.0014118801733378112,0.04080795649510817,0.0036835058904685805
ACONT,0.0040420371867421175,0.4375812565167907,1.9554425922292273e-06,0.0001409496046939461,0.00014227742323585292,2.482729868988719e-06
AKGDb,0.12449474535165723,0.48707272479666663,4.762835569455503e-05,0.0003867764123455487,0.006398083640470428,5.249907345247266e-05
CITL,0.017784963621665317,0.45214033714026985,1.3437880433060249e-05,0.00017928330547008927,0.0009090550436849237,2.36181114731975e-05
CS,0.6717865804365399,0.7306090871950001,0.0017153541944126076,0.0013808161149066994,0.04169430612180101,0.0016897783420031995
FRD,0.05335489086499595,0.46788049424806044,0.00015224583159308022,0.0003109455978097896,0.0018046126118824119,0.00017083417453325446
FRD2,0.026677445432497976,0.4603084727001995,3.9545488721072375e-05,0.0002446967340391331,0.0010770046341484502,5.25459119831664e-05
FRD3,0.02263540824575586,0.4536497077019399,2.517048594359622e-05,0.00023428309479413896,0.0008199288412832858,4.077001760400901e-05
FUM,0.33791430881164103,0.5717810247613044,0.0006069699244833618,0.0007732033294321902,0.02133504691016597,0.0006154514244585738
GCCc,0.5206143896523848,0.6495165225514764,0.0001786404500789715,0.001050919126690614,0.036012413190001875,0.00017855722759355653
ICDHyr,0.14470493128536782,0.49960768462599264,0.00028117153209025124,0.0004454070176219731,0.008703566914398693,0.0003045324503595112
MDH,0.5238480194017785,0.650899208070479,0.00026604677737366867,0.0010625476671903868,0.036091855614464166,0.0002652708035915726
OXGDC,0.5181891673403395,0.6477964046421769,0.0004428640395226581,0.0010693219606538772,0.03575970738152689,0.0004411265361991875
PC,0.6071139854486661,0.6894248094500732,0.001489606143120848,0.0012716207117275382,0.038603986055476776,0.0014903986035148835
PDHcr,0.52303961196443,0.6505529850874628,0.00018785559615006276,0.0010558469854120953,0.036047477551789414,0.00018774538450481163
PEPCK_re,0.13581244947453516,0.4955589999855875,9.448892460104476e-05,0.0003868402314375762,0.00857716940779938,0.00010117934964243106
SUCD1,0.05335489086499595,0.46788049424806044,0.00015224583159308022,0.0003109455978097896,0.0018046126118824119,0.00017083417453325446
SUCOAS,0.34357316087308004,0.5664843038278972,0.0017150614595619815,0.0008457199934989284,0.018339513536525107,0.001796187194007582
KGD2,0.5755860953920776,0.6760860209864179,0.0014150599096434421,0.0012208137356578832,0.036981756382743085,0.0014074403491816214
AKGDa,0.5189975747776879,0.6481396989742608,0.0004553689627202302,0.0010714569403604522,0.03576937216609386,0.00045361824222722757
AKGDH,0.25222312045270817,0.5308331649151171,0.0005382413077286968,0.0006494828947903776,0.013997934895991989,0.0005530450789777094
MHUD1,0.3427647534357316,0.573927551367635,0.0009738360695096137,0.0008314352889643903,0.021490456281074787,0.0009934420931683964
ACBIPGT,0.5424413904607922,0.6596761661081068,0.00042085199603046153,0.0011074644810496735,0.036566129506215406,0.0004179910509364195
ADCPS1,0.5901374292643492,0.6809797394011303,0.000436346913969633,0.0011901636275289795,0.03842975637112182,0.00043331592121089883
ADCPS2,0.5901374292643492,0.6809797394011303,0.000436346913969633,0.0011901636275289795,0.03842975637112182,0.00043331592121089883
ADCYRS,0.6919967663702505,0.7394435380679747,0.0015494406436815937,0.0014264299505230072,0.04197973542993828,0.00153969354347648
