,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
RRPPDIMAS,0.2007200720072007,3.5249105398344624e-30,2.432675700003067e-06,0.0002466250314098271,1.469455421664257e-29,0.00031100945043423847
RZ5PP,0.1314131413141314,3.542189513068945e-30,0.0004012582505256183,0.0007123618610672932,0.03275085724449711,0.0003624686793003625
SADH,0.4014401440144014,3.5249105398344624e-30,7.830221611278782e+66,0.0016806438040387589,0.08591428133100987,7.219292596007853e-05
SADT,0.3078307830783078,3.5249105398344624e-30,4.128447595137746e+66,0.0014777271935174697,0.053168174970702295,5.1189036671538264e-05
SADT2,0.1683168316831683,3.5249105398344624e-30,1.951403139745054e+56,0.0011741015938776475,0.03275085724456841,0.00010118619847824525
SALCS,0.016201620162016202,3.5249105398344624e-30,0.0,0.00017798750818257057,9.222353892848819e-93,7.153419700675857e-05
SDPDS,0.12421242124212421,3.5249105398344624e-30,4.723194658214082e+50,0.0007562331553507617,0.03275085724449711,0.0007865076046049911
SDPTA,0.032403240324032405,3.5249105398344624e-30,1.8019798179148655e+46,0.0005236633078834575,0.0031406242101293764,8.923687306975814e-05
SELCYSLY,0.20342034203420342,0.0,0.0,0.00017040008742815003,0.0,0.0
SERAT,0.0423042304230423,3.5249105398344624e-30,8.3504299755593e+20,0.0004907064525255316,5.876164565798562e-32,0.0002920034889529365
SERD_D,0.020702070207020702,0.0,0.0,0.00017040008742815003,0.0,0.0
SERD_L,0.021602160216021602,3.5249105398344624e-30,0.0,0.00019413670760203193,1.7846608356605625e-33,0.00010553003295656588
SERt2r,0.2889288928892889,3.5249105398344624e-30,9.870451337707545e+45,0.0012034163852169548,0.053168174970631005,0.0013360840669679006
SGDS,0.1422142214221422,3.5249105398344624e-30,9.776008679660064e+69,0.0007190826570043263,0.03275085724449711,0.00019310776545755387
SGSAD,0.3339333933393339,3.5249105398344624e-30,7.865538931856323e+50,0.000989844994735913,0.03313730855334117,0.0001534164854527235
SHCHCS,0.016201620162016202,3.559638722492931e-30,0.0007245319126511924,0.0003946772153483205,5.584060201926849e-33,0.0007245280246794804
SHCHCS2,0.017101710171017102,6.5871163233006555e-31,4.0544595046826056e-07,0.0003984329567944814,0.002381841918529765,1.223719855466922e-06
SHCHD2,0.22412241224122412,3.542189513068945e-30,0.0009202997185700074,0.0004621586604017737,0.008035502896636841,0.0009671237394009689
SHCHD3,0.2223222322232223,3.542189513068945e-30,0.00019455146806928133,0.0004614321243020588,0.008032576864536603,0.00024137548890024182
SHCHF,0.1989198919891989,6.587116323300655e-31,0.0,0.00017710161156226522,0.00188871662328265,0.0
SHCHF2,0.1989198919891989,6.587116323300655e-31,0.0,0.00017710670915388775,0.0018885858004137285,0.0
SHCHF3,0.1971197119711971,6.575128850464803e-31,0.0,0.00017215447916602407,0.00035920933451923955,0.0
SHK3Dr,0.2952295229522952,3.5249105398344624e-30,9.68101236940791e+69,0.0012700427391507492,0.053168174970631005,3.341571806854246e-05
SHKK,0.2421242124212421,3.5249105398344624e-30,8.141493754132922e+29,0.000554779613132006,7.129703232780841e-14,0.0002530508750794653
SHSL1r,0.207020702070207,3.5249105398344624e-30,3.2614882443017606e+34,0.00027152845372491695,1.9710580503444723e-32,0.11836038205937897
SHSL4r,0.7866786678667866,3.5249105398344624e-30,9.111055150635158e+79,0.004120400507364276,0.10336345169273584,0.18936443142709355
SKMt2,0.2889288928892889,3.5249105398344624e-30,9.870451337707545e+45,0.0012516926367560108,0.053168174970631005,0.001494207987468059
SOTA,0.0315031503150315,3.5249105398344624e-30,1.3454057192105294e+32,0.0006891489438434796,1.035032838173764e-31,0.0001456207126101692
SPMS,0.198019801980198,6.581117128106393e-31,4.105693016402718e-34,0.0005213897549102821,0.0015703121050614297,1.46085571494146e-06
SPODM,0.30063006300630063,3.5249105398344624e-30,4.663723584919044e+69,0.0011796797650430728,0.053168174970631005,0.003997683245879889
SSALx,0.3384338433843384,3.5249105398344624e-30,3.142362570095418e+50,0.0011118315582924168,0.03313730855334117,0.00019995250317872786
SSALy,0.3546354635463546,3.5249105398344624e-30,1.3327370780880427e+62,0.002362600159957547,0.04296167847052491,0.00022919229632845355
SUCBZL,0.1026102610261026,3.542189513068945e-30,0.0007257482505007258,0.0011089036712309062,0.004774323435328487,0.0007257482505007258
SUCBZS,0.1773177317731773,6.5871163233006555e-31,0.0,0.00021269982345726142,0.0001064741117680738,0.0
SUCCt2r,0.2952295229522952,3.5249105398344624e-30,8.361115731110402e+76,0.0014666095579836276,0.053168174970631005,0.001494207987468059
SUCD1i,0.020702070207020702,3.5249105398344624e-30,1.5542996584598832e+75,0.0005858301007289659,0.0024425380180632316,0.004481665290150154
SUCOAS,0.4311431143114311,3.5249105398344624e-30,5.063168285118946e+77,0.005026414008964186,0.05244258223223305,0.1764691880374472
SULR,0.46804680468046805,3.5249105398344624e-30,1.4164278683976013e+70,0.0012692490554802374,0.053168174970631005,0.0030112847111579536
SULabc,0.3672367236723672,3.5249105398344624e-30,9.059119158254861e+54,0.0012777277618337209,0.03275085724456841,0.0018102157890713896
TALA,0.0153015301530153,3.5249105398344624e-30,1.1487300520845967e+43,0.0004149062734488358,6.550562854606362e-33,0.00019552387711964158
TARTD,0.1791179117911791,0.0,0.0,0.00017040008742815003,0.0,0.0
TARTRt7,0.0,0.0,0.0,0.00017040008742815003,0.0,0.0
TAS,0.0072007200720072,3.5249105398344624e-30,0.0022529612344769157,0.000320745159624325,0.0014640507908685854,0.0002440689706782913
