,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
PIM3_c,0.007683863885839737,0.25232830576967,5.036221087250021e-06,0.00028958198369217916,0.000667855358403328,4.121812534859422e-06
PIM4_c,0.007683863885839737,0.25232830576967,5.036221087250021e-06,0.0003025266896910182,0.0006678457070925331,4.121812534859422e-06
PIM5_c,0.007683863885839737,0.25232830576967,4.634135064966414e-06,0.00030472742133422074,0.0006678453584489714,3.518683501434011e-06
PIM6_c,0.005488474204171241,0.25232830576967,3.0257909758319853e-06,0.0003051016784396221,0.0006678453458353933,1.7092964011577777e-06
aacoa_c,0.010976948408342482,0.2965676840539629,1.5507701098300396e-05,0.001050173846769308,0.014970184955493467,1.9755039565433527e-05
ac_c,0.030735455543358946,0.3495261990635991,0.0015656517338093444,0.0029503120251368163,0.045068525265189154,0.0015699742437922932
acac_c,0.01646542261251372,0.35848840929599907,0.00027675631149752636,0.001213203067259998,0.02911816474703176,0.0003272328275508757
acald_c,0.008781558726673985,0.3553274637783476,0.0006056967001116433,0.0006560782785230703,0.01716874084065791,0.000562880312710787
accoa_c,0.05817782656421515,0.39530949230505147,0.005545546369759259,0.004518320400768482,0.08821655031715732,0.005538621402123627
acg5p_c,0.013172338090010977,0.3774497797050437,0.00011434411858924147,0.0015052926319615,0.042468485881190114,0.00011653482074526459
acg5sa_c,0.01756311745334797,0.37641282976079904,0.00032638923843514593,0.0017739152732868814,0.041449301977533846,0.000354682617023629
acgam1p_c,0.009879253567508232,0.27239417501576707,0.001574369760879347,0.0005064919568595693,0.003210263952315781,0.0015895125418608246
acgam6p_c,0.0043907793633369925,0.20734605029196557,4.341223566564636e-06,0.00027524725882653524,0.00011603385646308984,5.297483343586527e-06
acgam_c,0.0021953896816684962,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
acglu_c,0.009879253567508232,0.28250364955243473,3.225352612563031e-05,0.0008155182152888847,0.009275547306076142,3.6113449929326684e-05
achms_c,0.006586169045005488,0.29189235200880026,0.0,0.0006778915681703046,0.010778319082381447,0.0
