,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
EX_no2_LPAREN_e_RPAREN_,0.002702702702702703,0.28556857426490123,0.0017969276760981003,0.00045484748616772563,1.391636841813809e-06,0.0017969276760981011
EX_no3_LPAREN_e_RPAREN_,0.0018018018018018018,0.2854947266894513,0.0017969276760981,0.0004795437271570585,6.962875069446894e-07,0.0017969276760981007
EX_no_LPAREN_e_RPAREN_,0.0018018018018018018,0.22115547037422037,0.0017969276760980996,0.0007430746252653061,9.37640730354924e-10,0.0017969276760981007
EX_o2_LPAREN_e_RPAREN_,0.0018018018018018018,0.296060098714966,0.0017969276760981,0.0004096789301627955,2.851631097300292e-06,0.0017969276760981016
EX_ocdca_LPAREN_e_RPAREN_,0.0018018018018018018,0.37474816975835307,0.0017969276760980992,0.00039546753785869545,6.951663460922906e-05,0.0017969276760981007
EX_orn_LPAREN_e_RPAREN_,0.0018018018018018018,0.2854209172978563,0.0017969276760980985,0.0004901202733196826,2.1166318339704202e-07,0.0017969276760981
EX_pac_LPAREN_e_RPAREN_,0.0018018018018018018,0.37449393083721444,0.0017969276760980996,0.0003954689921456038,6.940818645290952e-05,0.0017969276760981011
EX_pdima_LPAREN_e_RPAREN_,0.0018018018018018018,0.29307356201436374,0.0017969276760981003,0.0005657978698034253,2.833463810785561e-07,0.0017969276760981007
EX_phdca_LPAREN_e_RPAREN_,0.0018018018018018018,0.29574286314173803,0.0017969276760981007,0.0005660773106825303,2.0371785902785954e-07,0.0017969276760981
EX_phe_L_LPAREN_e_RPAREN_,0.0018018018018018018,0.37462100716257485,0.0017969276760980992,0.00039547551131338595,6.941530157324756e-05,0.0017969276760981016
EX_pi_LPAREN_e_RPAREN_,0.002702702702702703,0.40321698616074075,0.0017969276760980992,0.00033570985352466783,9.669908321184024e-05,0.0017969276760981007
EX_ppa_LPAREN_e_RPAREN_,0.0018018018018018018,0.25520298384376056,0.0017969276760980992,0.0005712717002496564,6.215581412864574e-08,0.0017969276760980992
EX_ppdima_LPAREN_e_RPAREN_,0.0018018018018018018,0.29315138292833465,0.0017969276760980975,0.0005152911988942936,4.067014718400998e-07,0.001796927676098099
EX_pro_L_LPAREN_e_RPAREN_,0.002702702702702703,0.4035117354196302,0.0017969276760980985,0.0003343075057146747,0.0001504561951222661,0.0017969276760981007
EX_pyr_LPAREN_e_RPAREN_,0.0018018018018018018,0.3766660211900744,0.0017969276760980992,0.00039556130021974414,6.97406449170278e-05,0.0017969276760981
EX_rib_D_LPAREN_e_RPAREN_,0.0018018018018018018,0.403069772949291,0.0017969276760981016,0.0003953530928821681,8.104753374143186e-05,0.0017969276760981016
EX_ser_D_LPAREN_e_RPAREN_,0.0018018018018018018,0.37462100716257485,0.0017969276760981,0.0003954730823815047,6.941870028193273e-05,0.0017969276760981003
EX_ser_L_LPAREN_e_RPAREN_,0.0018018018018018018,0.3753852798735492,0.0017969276760980996,0.00039546819904034795,6.979226685210961e-05,0.0017969276760981007
EX_skm_LPAREN_e_RPAREN_,0.0018018018018018018,0.37449393083721444,0.0017969276760980996,0.0003954689921456038,6.940818645290952e-05,0.0017969276760981011
EX_so4_LPAREN_e_RPAREN_,0.0018018018018018018,0.403069772949291,0.0017969276760981016,0.0003953530928821681,8.104753374143186e-05,0.0017969276760981016
EX_succ_LPAREN_e_RPAREN_,0.002702702702702703,0.3771807680588002,0.0017969276760981007,0.00036124097721107885,7.071294873053815e-05,0.0017969276760981
EX_tartr_L_LPAREN_e_RPAREN_,0.0018018018018018018,0.2965372302197444,0.0017969276760981007,0.0004273153941335486,1.0799811378438618e-06,0.0017969276760980985
EX_thr_L_LPAREN_e_RPAREN_,0.0018018018018018018,0.37474816975835307,0.0017969276760981,0.00039547279532614366,6.949459261325553e-05,0.0017969276760981
EX_tre_LPAREN_e_RPAREN_,0.0018018018018018018,0.40321698616074075,0.0017969276760981016,0.00039536236367920054,8.105133279833658e-05,0.0017969276760981016
EX_trp_L_LPAREN_e_RPAREN_,0.0018018018018018018,0.3748754187124306,0.001796927676098099,0.0003954738244849623,6.955047596881843e-05,0.0017969276760980992
EX_tsul_LPAREN_e_RPAREN_,0.0018018018018018018,0.403069772949291,0.0017969276760981016,0.0003953530928821681,8.104753374143186e-05,0.0017969276760981016
EX_ttdca_LPAREN_e_RPAREN_,0.0018018018018018018,0.37462100716257485,0.0017969276760980992,0.0003954681958050303,6.946714506202442e-05,0.0017969276760981
EX_tyr_L_LPAREN_e_RPAREN_,0.0018018018018018018,0.37462100716257485,0.0017969276760981,0.0003954753703587397,6.94154024600306e-05,0.0017969276760981016
EX_val_L_LPAREN_e_RPAREN_,0.0018018018018018018,0.37462100716257485,0.0017969276760980985,0.0003954753572973241,6.941532341793539e-05,0.0017969276760981003
EX_xyl_D_LPAREN_e_RPAREN_,0.0018018018018018018,0.403069772949291,0.0017969276760981016,0.0003953530928821681,8.104753374143186e-05,0.0017969276760981016
FACOAE140,0.6117117117117117,0.6579309345101956,0.0007922178322752604,0.0014703613584013682,0.04456464952121778,0.0007817499594175449
FACOAE160,0.6135135135135136,0.6587160549571051,0.0008062698394453099,0.001474880109797423,0.04461987001024255,0.00079570267054133
FACOAE180,0.6126126126126126,0.6583232606488421,0.0007995384277085164,0.0014725965152415192,0.04459178700851736,0.0007890201388547246
FACOAL140,0.2891891891891892,0.5149291549011697,0.00037942487686718856,0.0008201436340476527,0.01867633313684211,0.000392107741958137
FACOAL160,0.2936936936936937,0.5161328228649407,0.00038778114866707666,0.000829289359863763,0.019066022033184075,0.0004003093966369662
FACOAL161,0.2891891891891892,0.514449258205083,0.0003756453674888613,0.0008198916242627032,0.018685130417690925,0.0003882588770303517
FACOAL180,0.2936936936936937,0.5161328228649407,0.0003880897219116142,0.0008292930530869087,0.01906571829287711,0.0004005902360469471
FACOAL181,0.2891891891891892,0.514449258205083,0.00037573044359531614,0.0008198887904452759,0.018685072154264234,0.0003883439013094239
FACOAL200,0.2882882882882883,0.5142096451365198,0.0003738630085711482,0.0008180352749787447,0.018606989516644867,0.0003865838839698404
FACOAL80,0.2882882882882883,0.5142096451365198,0.0003738630085711482,0.0008180352749787447,0.018606989516644867,0.0003865838839698404
FACOALPHDCA,0.2891891891891892,0.5149291549011697,0.0015063021435831343,0.0009266502265611588,0.018607192872175483,0.0015718876345755428
FACOALPREPH,0.29009009009009007,0.5146890946890947,0.00037718873480155926,0.0008217308988855207,0.01875495917410628,0.0003899000880004636
FAH4,0.590990990990991,0.6478920822230682,0.0009102831384350183,0.001429433760405134,0.04391981470799722,0.00089809200819764
FAMPL1,0.5063063063063064,0.6102864058087939,0.0005502428647738828,0.0012407906493182978,0.03986362176369845,0.0005424775741969426
FAMPL2,0.5063063063063064,0.6102864058087939,0.0005502428647738828,0.0012407906493182978,0.03986362176369845,0.0005424775741969426
FAMPL3,0.5063063063063064,0.6102864058087939,0.0005502428647738828,0.0012407906493182978,0.03986362176369845,0.0005424775741969426
FAMPL4,0.5063063063063064,0.6102864058087939,0.0005502428647738828,0.0012407906493182978,0.03986362176369845,0.0005424775741969426
FAMPL5,0.5063063063063064,0.6102864058087939,0.0005502428647738828,0.0012407906493182978,0.03986362176369845,0.0005424775741969426
FAO1,0.6810810810810811,0.6904365904365904,0.002410175933066489,0.0016873787983361268,0.04592321133383576,0.002385584877747304
FAO10,0.6810810810810811,0.6904365904365904,0.002410175933066489,0.0016873787983361268,0.04592321133383576,0.002385584877747304
FAO11,0.6810810810810811,0.6904365904365904,0.002410175933066489,0.0016873787983361268,0.04592321133383576,0.002385584877747304
FAO2,0.6810810810810811,0.6904365904365904,0.002410175933066489,0.0016873787983361268,0.04592321133383576,0.002385584877747304
FAO3,0.6810810810810811,0.6904365904365904,0.002410175933066489,0.0016873787983361268,0.04592321133383576,0.002385584877747304
FAS100,0.6261261261261262,0.6650651253663302,0.001027002553455331,0.0015131232182230396,0.0448524983324768,0.0010130343981538978
FAS120,0.6261261261261262,0.6650651253663302,0.001027002553455331,0.0015131232182230396,0.0448524983324768,0.0010130343981538978
FAS140,0.6261261261261262,0.6650651253663302,0.001027002553455331,0.0015131232182230396,0.0448524983324768,0.0010130343981538978
FAS160,0.627927927927928,0.665867375215988,0.001044808123722048,0.0015176420033894958,0.044907718821501574,0.0010308555617148248
FAS161,0.6297297297297297,0.6674776953495212,0.0015615197824934682,0.001541992672757699,0.04486485010164829,0.001541289786045084
FAS180,0.6288288288288288,0.6662692263778563,0.0010543018237510063,0.0015198771769354123,0.044934856308801154,0.0010403744358371157
FAS181,0.6315315315315315,0.6682857797264578,0.0015846453523602744,0.0015465115289337247,0.044920070590673065,0.0015649407499286796
FAS200,0.6270270270270271,0.6654660085039833,0.0010364962534842876,0.00151535839128153,0.04487963581977638,0.0010225532722761886
FAS240_L,0.6270270270270271,0.6654660085039833,0.0010364962534842876,0.00151535839128153,0.04487963581977638,0.0010225532722761886
FAS260,0.6261261261261262,0.6650651253663302,0.001027002553455331,0.0015131232182230396,0.0448524983324768,0.0010130343981538978
FAS80_L,0.6270270270270271,0.6654660085039833,0.001106309032482493,0.001518525289859404,0.04485565666416872,0.0010914999894476257
FASPHDCA,0.6072072072072072,0.6548090795421757,0.001186310521415698,0.0014766585082387153,0.044275388575681966,0.001173610561430951
FASm1601,0.6288288288288288,0.6662692263778563,0.0011135612030766765,0.0015241786247761915,0.04491123550718596,0.0010994214340533622
FASm180,0.627927927927928,0.665867375215988,0.0011042175084228253,0.001521966870918427,0.044882855702946214,0.0010899874245770618
FASm1801,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2001,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2002,0.627927927927928,0.665867375215988,0.001104401696082451,0.001521895004875245,0.04488315250546077,0.0010901156658506188
FASm220,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2201,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2202,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm240,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2401,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2402,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm260,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2601,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2602,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm280,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2801,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm2802,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm300,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm3001,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm320,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FASm340,0.6270270270270271,0.6654660085039833,0.0010940760428970974,0.0015196598240858803,0.044856015018161194,0.001079678406602066
FBA,0.012612612612612612,0.4114827089482326,1.557288157047559e-05,0.0002924284470869064,0.00041715407460306205,4.822426996399207e-05
FBP,0.35495495495495494,0.5417115348911227,0.0012449913438483953,0.0010008776428087032,0.02471720653440475,0.001244410126641034
FCLPA,0.0036036036036036037,0.39741112602883666,0.0,0.00017709826555910386,0.00011523943668561716,0.0
FCLT,0.47477477477477475,0.5977304321105079,0.0001702888627203348,0.001150152855181025,0.03900888286432008,0.00016861253634163506
FCLT2,0.47477477477477475,0.5977304321105079,0.0001702888627203348,0.001150152855181025,0.03900888286432008,0.00016861253634163506
FCOAH2,0.6144144144144145,0.6591093182734974,0.0008152684716069928,0.0014771130058291613,0.04464037691618759,0.0008045906554593378
FDH,0.15945945945945947,0.4666137396906628,2.868562042020919e-05,0.0004815970447219634,0.012218925851579313,3.0232208324412498e-05
FE2abc,0.6504504504504505,0.6756475569817063,0.0049602236762324795,0.0017420807887110696,0.045576772116325284,0.004951498955128948
FE3Ri,0.4765765765765766,0.5983783783783784,0.0006223111294445551,0.001197689760998683,0.03897609512313971,0.0006251782196453135
FE3abc,0.6513513513513514,0.6760613031892886,0.005533130080649751,0.0017519818261003029,0.045576738632963874,0.00544687122572993
FETRANS,0.007207207207207207,0.4108701556040596,0.0,0.00015020692852525392,0.0005788348557429212,0.0
FHL,0.49099099099099097,0.6059320022547247,0.0028920695215884935,0.0012869257703490423,0.039464096044203194,0.002890674354908158
FMETTRS,0.47927927927927927,0.5993529359978872,0.00020963856600681743,0.0011582915638728018,0.03911207037673916,0.0002058153260166761
FMNAT,0.5495495495495496,0.6276339443479864,0.0008924200154167622,0.0013573711681597151,0.040892404580806986,0.0008831615767881162
FOLD3,0.08828828828828829,0.44054593300403355,1.4936392703976827e-06,0.00035377537306231267,0.004994145595147614,1.6593838000079505e-06
FOLR2,0.07837837837837838,0.43585002294042957,1.5114397739095033e-05,0.00030973088795451897,0.006048339239506112,1.66016978816505e-05
FOMETR,0.581981981981982,0.6433613683613684,0.00039376720665266574,0.001384562831781493,0.04381781554919917,0.0003908246369905214
FORMCOAL,0.2954954954954955,0.5168577285150319,0.00039857437934245644,0.0008334354954838114,0.019150478874002664,0.00041226460032837135
FRD,0.02702702702702703,0.42691728851821664,3.1357617408516455e-05,0.00029825261592557914,0.0013034373141738431,4.2173386547112824e-05
FRD2,0.02702702702702703,0.42774432704692295,9.78185463431806e-05,0.00032681999852224693,0.0010540015811034286,0.0001408404776535317
FRD3,0.024324324324324326,0.42708244027392966,4.221394363450675e-05,0.000304032627837594,0.0009660929508595991,6.330375680044053e-05
FRD5,0.021621621621621623,0.4231537401717547,5.496291796000464e-05,0.00030929380270407084,0.0007546461039886045,8.741660138039327e-05
FRDO2r,0.07837837837837838,0.43602215960035867,4.259573738316211e-06,0.00030541688314911957,0.0060566398951068506,4.6051351281601465e-06
FRDO3r,0.05945945945945946,0.43619443228293486,1.980839572093679e-06,0.0002658354939985212,0.004308568737434933,2.405586902055079e-06
FRDOr,0.4810810810810811,0.6000044065804936,8.76959462076761e-05,0.0011566876313081223,0.039104308567529236,8.72671031640351e-05
FRRPPDIMAS,0.47927927927927927,0.5993529359978872,8.866329949439837e-05,0.0011521112545233708,0.03915409814266016,8.680609121080616e-05
FTHFCL,0.23333333333333334,0.49955118013941546,0.00015251074093624594,0.0006724075566637439,0.014378986083654998,0.0001551316652941746
FTHFD,0.5873873873873874,0.6456187766714083,0.0006357249904049966,0.0014076288887559906,0.04393404577619385,0.0006268876638882954
FTHFL,0.24954954954954955,0.5043435852481079,0.0002883834585999398,0.0007175935127008384,0.015401218534494623,0.0002968554696539342
FUM,0.30180180180180183,0.5259686079600324,0.000739077894913974,0.000854173882950071,0.021348067123237006,0.0007541128762949566
FUMt2r,0.4837837837837838,0.601639295971721,0.00460067596117106,0.001389285555628964,0.039087217754029596,0.004581433266701996
G16MTM1,0.4810810810810811,0.6000044065804936,0.00010653138813110942,0.0011570423256074237,0.0392037449819035,0.00010472337497031404
G16MTM10,0.48018018018018016,0.5996784943553005,9.156605503251584e-05,0.0011541272373011644,0.0391928050502353,8.969321725417732e-05
G16MTM2,0.4828828828828829,0.6006572949445637,0.00013650866894916099,0.0011628738997974395,0.03922562361974266,0.00013468545458140814
G16MTM4,0.48018018018018016,0.6000044065804936,0.0009260684100265949,0.0011993570672509649,0.03901486914186965,0.0009486585778319458
G16MTM5,0.4783783783783784,0.5993529359978872,0.0008860783941509004,0.0011935252486340968,0.03899299050403049,0.0009065140298645
G16MTM6,0.481981981981982,0.6003306732507385,0.00012109564702236124,0.0011599452352286967,0.03921480784300122,0.00011926149369966136
G16MTM7,0.4810810810810811,0.6000044065804936,0.0001061303139237673,0.0011570301425058913,0.03920386791133302,0.00010423133598352452
G16MTM8,0.48018018018018016,0.5996784943553005,9.156605503251584e-05,0.0011541272373011644,0.0391928050502353,8.969321725417732e-05
G16MTM9,0.48018018018018016,0.5996784943553005,9.156605503251584e-05,0.0011541272373011644,0.0391928050502353,8.969321725417732e-05
