,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
AICART,0.00734094616639478,3.6965881087084624e-30,0.0006864866664447181,0.0001782204841394393,1.603541120608143e-33,0.0009305205465940779
CHORS,0.016313213703099513,3.6965881087084624e-30,0.0033150378149556263,0.00017225628034217062,5.0509444360757e-63,0.003799500232419202
CHRPL,0.013050570962479609,3.6965881087084624e-30,0.0005386689749309185,0.00016233389205396736,4.3400359956712975e-93,0.0006659155144733402
ACGS,0.30342577487765093,3.69658810870847e-30,0.0,0.0012469719671909,0.01811370001293768,0.0
CIGAMS,0.2275693311582382,3.6965881087084624e-30,1.3739157572648184e+75,0.001108330848622438,0.0019096333316064864,0.00018780901553413086
CITL,0.00734094616639478,3.6965881087084624e-30,7.390418907928125e-08,0.00016217883726192067,2.2854397232981487e-33,2.680621136613472e-05
AIRCr,0.28548123980424145,3.6965881087084624e-30,2.942694849241023e+58,0.004729974709702105,0.015342907539353093,0.00014594072760850174
ACHBS,0.30505709624796085,3.6965881087084624e-30,4.239932878146299e+91,0.001328619290028563,0.04565726042661068,1.309676244233198e-05
AKGDb,0.0734094616639478,3.6965881087084624e-30,5.632932702399469e+40,0.0008116892631738542,0.0067636821082894495,0.00014851551251147304
ALAALAD,0.12234910277324633,3.6965881087084624e-30,4.312489654264668e+51,0.0006167884047824392,0.03316408715943534,2.266286049097121e-05
ALAALAr,0.23735725938009788,3.6965881087084624e-30,2.741124354422415e+58,0.0006273179875367483,0.0008119906725090061,0.0002343983423727016
ALAD_L,0.34176182707993474,3.6965881087084624e-30,1.462194294140179e+82,0.000895727809665396,0.03946028664299274,0.054142429030020645
ALAR,0.005709624796084829,3.6965881087084624e-30,7.911113353083607e+30,0.00025363164201014826,9.840364752020617e-31,2.266286049097121e-05
ALAt2r,0.2969004893964111,3.6965881087084624e-30,2.924858126360181e+95,0.0011701943496547965,0.0455835520889039,0.0007464565923003605
CITabc,0.3523654159869494,3.6965881087084624e-30,1.924061660051923e+72,0.0009592860817567058,0.03397607783194435,0.001167711907047354
